family,productId,slug,status,published,indexable,listable,exactHero,usefulGallery,galleryCount,mediaBlocked,placeholder,heroSrc,contentClass
Grips,prod-joma-club-cushion,joma-club-cushion,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-kuikma-antislip,kuikma-antislip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-kuikma-overgrip-pro-adherence,kuikma-overgrip-pro-adherence,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-nox-custom-grip,nox-custom-grip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-nox-luxury-pro,nox-luxury-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-nox-h-dri,nox-h-dri,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-shockout-shockout-overgrip,shockout-shockout-overgrip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-shockout-100-0062-combo,shockout-100-0062-combo,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-shockout-shockout,shockout-shockout,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-siux-elite,siux-elite,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-siux-elite-overgrip,siux-elite-overgrip,published,true,true,true,true,true,1,false,false,/images/padel/grips/siux-elite-overgrip-hero.jpg,EXCELLENT
Grips,prod-starvie-premier-soft,starvie-premier-soft,published,true,true,true,true,true,1,false,false,/images/padel/grips/starvie-premier-soft-hero.jpg,EXCELLENT
Grips,prod-starvie-tacky-touch,starvie-tacky-touch,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tecnifibre-contact-pro,tecnifibre-contact-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tecnifibre-players-pro-feel,tecnifibre-players-pro-feel,published,true,true,true,true,true,1,false,false,/images/padel/grips/tecnifibre-players-pro-feel-hero.jpg,EXCELLENT
Grips,prod-tecnifibre-pro-contact,tecnifibre-pro-contact,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tourna-tourna-grip-ii,tourna-tourna-grip-ii,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tourna-tourna-grip-original-xl,tourna-tourna-grip-original-xl,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tourna-grip-xl,tourna-grip-xl,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tourna-mega-tac,tourna-mega-tac,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-wilson-wilson-replacement-grip,wilson-wilson-replacement-grip,published,true,true,true,true,true,1,false,false,/images/padel/grips/wilson-wilson-replacement-grip-hero.jpg,EXCELLENT
Grips,prod-wilson-pro-overgrip-perforated,wilson-pro-overgrip-perforated,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-wilson-profile-padel,wilson-profile-padel,published,true,true,true,true,true,1,false,false,/images/padel/grips/wilson-profile-padel-hero.jpg,EXCELLENT
Grips,prod-yonex-super-grap,yonex-super-grap,published,true,true,true,true,true,1,false,false,/images/padel/grips/yonex-super-grap-hero.jpg,EXCELLENT
Bags,prod-kuikma-insulated-backpack-pro-40-l,kuikma-insulated-backpack-pro-40-l,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-adidas-weekend-bag-martita-ortega-2026,adidas-weekend-bag-martita-ortega-2026,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-adidas-accessory-pouch-2026,adidas-accessory-pouch-2026,published,true,true,true,true,true,1,false,false,/images/padel/accessories/adidas-accessory-pouch-2026-hero.jpg,EXCELLENT
Accessories,prod-adidas-shoe-bag-ale-gal-n,adidas-shoe-bag-ale-gal-n,published,true,true,true,true,true,1,false,false,/images/padel/accessories/adidas-shoe-bag-ale-gal-n-hero.jpg,EXCELLENT
Bags,prod-dunlop-elite-thermo,dunlop-elite-thermo,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-dunlop-tour-pro,dunlop-tour-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-dunlop-tour-dry,dunlop-tour-dry,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-dunlop-protection-tape,dunlop-protection-tape,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Bags,prod-joma-vero-virseda-2026,joma-vero-virseda-2026,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-babolat-rh-perf-padel,babolat-rh-perf-padel,draft,false,false,false,false,false,0,true,true,,GOOD
Grips,prod-bullpadel-gb-1201-perforated,bullpadel-gb-1201-perforated,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-bullpadel-gb-1202-fixogrip-pro,bullpadel-gb-1202-fixogrip-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-bullpadel-gb-1705-sensogrip-pro,bullpadel-gb-1705-sensogrip-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-nox-pro-overgrip-perforated,nox-pro-overgrip-perforated,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-wilson-profile-padel-overgrip,wilson-profile-padel-overgrip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-oxdog-gold-pro,oxdog-gold-pro,published,true,true,true,true,true,1,false,false,/images/padel/grips/oxdog-gold-pro-hero.jpg,EXCELLENT
Grips,prod-oxdog-gold-sticky,oxdog-gold-sticky,published,true,true,true,true,true,1,false,false,/images/padel/grips/oxdog-gold-sticky-hero.jpg,EXCELLENT
Accessories,prod-oxdog-no1,oxdog-no1,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Bags,prod-black-crown-plus,black-crown-plus,published,true,true,true,true,true,1,false,false,/images/padel/bags/black-crown-plus-hero.jpg,GOOD
Bags,prod-lok-one-gen-2,lok-one-gen-2,published,true,true,true,true,true,1,false,false,/images/padel/bags/lok-one-gen-2-hero.jpg,GOOD
Bags,prod-lok-accessory-bag-gen-2,lok-accessory-bag-gen-2,published,true,true,true,true,true,1,false,false,/images/padel/bags/lok-accessory-bag-gen-2-hero.jpg,GOOD
Balls,prod-sane-nitro,sane-nitro,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-sane-core,sane-core,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Balls,prod-sane-spin-premium,sane-spin-premium,draft,false,false,false,false,false,0,true,true,,GOOD
Grips,prod-sane-feel,sane-feel,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Bags,prod-sane-pro-elegance,sane-pro-elegance,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-sane-pro-sport,sane-pro-sport,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-sane-everyday,sane-everyday,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-volt-volt-padelbag,volt-volt-padelbag,published,true,true,true,true,true,1,false,false,/images/padel/bags/volt-volt-padelbag-hero.jpg,GOOD
Grips,prod-volt-volt-premium,volt-volt-premium,published,true,true,true,true,true,1,false,false,/images/padel/grips/volt-volt-premium-hero.jpg,EXCELLENT
Bags,prod-osaka-sports-padel-bag,osaka-sports-padel-bag,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-osaka-sports-backpack,osaka-sports-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-osaka-pro-tour-duffel,osaka-pro-tour-duffel,draft,false,false,false,false,false,0,true,true,,GOOD
Grips,prod-osaka-osaka-overgrip,osaka-osaka-overgrip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-royal-padel-royal-overgrip,royal-padel-royal-overgrip,published,true,true,true,true,true,1,false,false,/images/padel/grips/royal-padel-royal-overgrip-hero.jpg,EXCELLENT
Bags,prod-rs-pro-padel-bag,rs-pro-padel-bag,draft,false,false,false,false,false,0,true,true,,GOOD
Grips,prod-rs-pro-tour-overgrip,rs-pro-tour-overgrip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-bounce-filtertech-padel,bounce-filtertech-padel,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-4on-totalgrip-paste,4on-totalgrip-paste,published,true,true,true,true,true,1,false,false,/images/padel/accessories/4on-totalgrip-paste-hero.jpg,EXCELLENT
Accessories,prod-4on-totaldry,4on-totaldry,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-4on-swiftgrip,4on-swiftgrip,published,true,true,true,true,true,1,false,false,/images/padel/grips/4on-swiftgrip-hero.jpg,EXCELLENT
Grips,prod-4on-premium-comfort,4on-premium-comfort,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Balls,prod-4on-pro-t1,4on-pro-t1,published,true,true,true,true,true,1,false,false,/images/padel/balls/4on-pro-t1-hero.jpg,GOOD
Grips,prod-shockout-dual-pro,shockout-dual-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-shockout-shockout-perforated,shockout-shockout-perforated,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tourna-tourna-tac-xl,tourna-tourna-tac-xl,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-tourna-tourna-tuff,tourna-tourna-tuff,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-sane-core-overgrip,sane-core-overgrip,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-noene-anti-shock-grip-padel,noene-anti-shock-grip-padel,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-noene-undergrip-anti-shock,noene-undergrip-anti-shock,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-prime-tour,head-prime-tour,published,true,true,true,true,true,1,false,false,/images/padel/grips/head-prime-tour-hero.jpg,EXCELLENT
Shoes,prod-bullpadel-vertex-w,bullpadel-vertex-w,published,true,true,true,true,true,1,false,false,/images/padel/products/bullpadel-vertex-w-hero.jpg,EXCELLENT
