"url","page_type","product_or_category","segment","unique_product_images","unique_section_images","price_visible","offer_count","decision_copy_status","content_quality_status","visual_storytelling_status","duplicate_image_status","generator_residue_status","parity_status"
"/best/padel-shoes-value","best-guide","padel-shoes-value","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-balls","best-guide","padel-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-competition-balls","best-guide","padel-competition-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-training-balls","best-guide","padel-training-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-fast-balls","best-guide","padel-fast-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-value-balls","best-guide","padel-value-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-overgrips","best-guide","padel-overgrips","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-overgrips-sweaty-hands","best-guide","padel-overgrips-sweaty-hands","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-tacky-overgrips","best-guide","padel-tacky-overgrips","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-dry-feel-overgrips","best-guide","padel-dry-feel-overgrips","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-value-overgrips-multipacks","best-guide","padel-value-overgrips-multipacks","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-ergonomic-grip-systems","best-guide","padel-ergonomic-grip-systems","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-bags","best-guide","padel-bags","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-backpacks","best-guide","padel-backpacks","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/large-padel-bags","best-guide","large-padel-bags","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/compact-padel-bags","best-guide","compact-padel-bags","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-bags-with-shoe-compartments","best-guide","padel-bags-with-shoe-compartments","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-tournament-bags","best-guide","padel-tournament-bags","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-bags-commuting","best-guide","padel-bags-commuting","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-ball-pressurizers","best-guide","padel-ball-pressurizers","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-racket-protectors","best-guide","padel-racket-protectors","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/compare/bullpadel-vertex-05-vs-hack-04-2026","comparison","bullpadel-vertex-05-vs-hack-04-2026","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/bullpadel-vertex-05-vs-nox-at10-12k-2026","comparison","bullpadel-vertex-05-vs-nox-at10-12k-2026","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/nox-at10-12k-vs-adidas-metalbone-2026","comparison","nox-at10-12k-vs-adidas-metalbone-2026","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/nox-at10-genius-18k-2026-vs-babolat-technical-viper-2026","comparison","nox-at10-genius-18k-2026-vs-babolat-technical-viper-2026","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/babolat-technical-viper-vs-counter-viper","comparison","babolat-technical-viper-vs-counter-viper","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/nox-at10-genius-12k-vs-at10-attack-18k-2026","comparison","nox-at10-genius-12k-vs-at10-attack-18k-2026","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/bullpadel-vertex-05-vs-vertex-05-hybrid","comparison","bullpadel-vertex-05-vs-vertex-05-hybrid","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/bullpadel-vertex-04-vs-vertex-05","comparison","bullpadel-vertex-04-vs-vertex-05","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/nox-ml10-pro-cup-vs-bullpadel-indiga-ctr","comparison","nox-ml10-pro-cup-vs-bullpadel-indiga-ctr","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/head-coello-pro-vs-babolat-technical-viper","comparison","head-coello-pro-vs-babolat-technical-viper","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/bullpadel-hack-04-vs-adidas-metalbone-3-5","comparison","bullpadel-hack-04-vs-adidas-metalbone-3-5","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/babolat-technical-viper-2026-vs-wilson-bela-pro-v2-2026","comparison","babolat-technical-viper-2026-vs-wilson-bela-pro-v2-2026","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/head-padel-pro-s-vs-pro-plus","comparison","head-padel-pro-s-vs-pro-plus","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/wilson-premier-vs-premier-padel-speed","comparison","wilson-premier-vs-premier-padel-speed","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/wilson-pro-vs-bullpadel-hac-overgrip","comparison","wilson-pro-vs-bullpadel-hac-overgrip","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/nox-at10-team-vs-babolat-rh-pro","comparison","nox-at10-team-vs-babolat-rh-pro","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/bullpadel-pascal-box-vs-head-x3","comparison","bullpadel-pascal-box-vs-head-x3","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/tecnifibre-tour-endurance-vs-nox-at10-team","comparison","tecnifibre-tour-endurance-vs-nox-at10-team","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/babolat-rh-pro-vs-nox-at10-xxl","comparison","babolat-rh-pro-vs-nox-at10-xxl","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/kuikma-pb-speed-vs-head-padel-pro-s","comparison","kuikma-pb-speed-vs-head-padel-pro-s","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/compare/bullpadel-vs-nox-frame-protector","comparison","bullpadel-vs-nox-frame-protector","EDITORIAL","0","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
