issue_id,severity,url,path,page_type,issue_class,issue_subclass,rendered_excerpt,image_path,root_cause,status
PADEL-00151,BLOCKER,http://127.0.0.1:3011/products/drop-shot-training-tech,/products/drop-shot-training-tech,product,IMAGE_WRONG_BRAND,adidas-padel,"Drop Shot Training Tech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected drop-shot",OPEN
PADEL-00152,BLOCKER,http://127.0.0.1:3011/products/drop-shot-training-tech,/products/drop-shot-training-tech,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Drop Shot Training Tech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match drop-shot-training-tech,OPEN
PADEL-00153,BLOCKER,http://127.0.0.1:3011/products/drop-shot-training-tech/alternatives,/products/drop-shot-training-tech/alternatives,alternatives,IMAGE_WRONG_SPORT,guide_running_shoes,Alternatives to Drop Shot Training Tech · Kitletics,/images/home/guide-running-shoes.jpg,Padel page renders a tennis/running/filler image,OPEN
PADEL-00154,BLOCKER,http://127.0.0.1:3011/products/dunlop-eco,/products/dunlop-eco,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Dunlop Eco Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match dunlop-eco,OPEN
PADEL-00155,BLOCKER,http://127.0.0.1:3011/products/dunlop-pro,/products/dunlop-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Dunlop Pro Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match dunlop-pro,OPEN
PADEL-00156,BLOCKER,http://127.0.0.1:3011/products/dunlop-tour-dry,/products/dunlop-tour-dry,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Dunlop Tour Dry Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match dunlop-tour-dry,OPEN
PADEL-00157,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-protector-line,/products/enebe-enebe-protector-line,product,IMAGE_WRONG_BRAND,bullpadel,"Aerox / Response / Spitfire Protectors: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected enebe",OPEN
PADEL-00158,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-protector-line,/products/enebe-enebe-protector-line,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Aerox / Response / Spitfire Protectors: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match enebe-enebe-protector-line,OPEN
PADEL-00159,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-smooth,/products/enebe-enebe-smooth,product,IMAGE_WRONG_BRAND,adidas-padel,"Lisos / Smooth Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected enebe",OPEN
PADEL-00160,BLOCKER,http://127.0.0.1:3011/products/enebe-enebe-smooth,/products/enebe-enebe-smooth,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Lisos / Smooth Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match enebe-enebe-smooth,OPEN
PADEL-00161,BLOCKER,http://127.0.0.1:3011/products/fila-premium,/products/fila-premium,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Fila Premium Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match fila-premium,OPEN
PADEL-00162,BLOCKER,http://127.0.0.1:3011/products/fila-premium-pro,/products/fila-premium-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Fila Premium Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match fila-premium-pro,OPEN
PADEL-00163,BLOCKER,http://127.0.0.1:3011/products/head-antishock-skin,/products/head-antishock-skin,product,IMAGE_WRONG_BRAND,bullpadel,"Antishock Skin Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00164,BLOCKER,http://127.0.0.1:3011/products/head-antishock-skin,/products/head-antishock-skin,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Antishock Skin Padel: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-antishock-skin,OPEN
PADEL-00165,BLOCKER,http://127.0.0.1:3011/products/head-coaching-kit,/products/head-coaching-kit,product,IMAGE_WRONG_BRAND,bullpadel,"Performance Coaching Kit / Starter Pack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00166,BLOCKER,http://127.0.0.1:3011/products/head-coaching-kit,/products/head-coaching-kit,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Performance Coaching Kit / Starter Pack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-coaching-kit,OPEN
PADEL-00167,HIGH,http://127.0.0.1:3011/products/head-coaching-kit,/products/head-coaching-kit,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00168,HIGH,http://127.0.0.1:3011/products/head-coaching-kit/alternatives,/products/head-coaching-kit/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00169,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-backpack,/products/head-coello-pro-x-backpack,product,IMAGE_WRONG_BRAND,nox,"Coello Pro X Backpack 30L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN
PADEL-00170,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-backpack,/products/head-coello-pro-x-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Pro X Backpack 30L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-pro-x-backpack,OPEN
PADEL-00171,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-duffle-l,/products/head-coello-pro-x-duffle-l,product,IMAGE_WRONG_BRAND,nox,"Coello Pro X Padel Duffle Bag L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN
PADEL-00172,BLOCKER,http://127.0.0.1:3011/products/head-coello-pro-x-duffle-l,/products/head-coello-pro-x-duffle-l,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Pro X Padel Duffle Bag L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-pro-x-duffle-l,OPEN
PADEL-00173,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-backpack,/products/head-coello-tour-backpack,product,IMAGE_WRONG_BRAND,nox,"Coello Tour Backpack 25L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN
PADEL-00174,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-backpack,/products/head-coello-tour-backpack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Tour Backpack 25L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-tour-backpack,OPEN
PADEL-00175,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-bag,/products/head-coello-tour-bag,product,IMAGE_WRONG_BRAND,nox,"Coello Tour Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN
PADEL-00176,BLOCKER,http://127.0.0.1:3011/products/head-coello-tour-bag,/products/head-coello-tour-bag,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Coello Tour Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-coello-tour-bag,OPEN
PADEL-00177,BLOCKER,http://127.0.0.1:3011/products/head-dome-cones,/products/head-dome-cones,product,IMAGE_WRONG_BRAND,bullpadel,"Performance Dome Cones: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00178,BLOCKER,http://127.0.0.1:3011/products/head-dome-cones,/products/head-dome-cones,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Performance Dome Cones: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-dome-cones,OPEN
PADEL-00179,HIGH,http://127.0.0.1:3011/products/head-dome-cones,/products/head-dome-cones,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00180,HIGH,http://127.0.0.1:3011/products/head-dome-cones/alternatives,/products/head-dome-cones/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00181,BLOCKER,http://127.0.0.1:3011/products/head-hydrosorb-replacement-grip,/products/head-hydrosorb-replacement-grip,product,IMAGE_WRONG_BRAND,adidas-padel,"HEAD Hydrosorb Replacement Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/babolat-syntec-pro-replacement-grip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00182,BLOCKER,http://127.0.0.1:3011/products/head-hydrosorb-replacement-grip,/products/head-hydrosorb-replacement-grip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Hydrosorb Replacement Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/babolat-syntec-pro-replacement-grip-hero.jpg,Primary product image does not match head-hydrosorb-replacement-grip,OPEN
PADEL-00183,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro,/products/head-padel-pro,product,IMAGE_WRONG_BRAND,adidas-padel,"Padel Pro (smooth): Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00184,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro,/products/head-padel-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Padel Pro (smooth): Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-padel-pro,OPEN
PADEL-00185,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro-perforated,/products/head-padel-pro-perforated,product,IMAGE_WRONG_BRAND,adidas-padel,"Padel Pro Perforated: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00186,BLOCKER,http://127.0.0.1:3011/products/head-padel-pro-perforated,/products/head-padel-pro-perforated,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Padel Pro Perforated: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-padel-pro-perforated,OPEN
PADEL-00187,BLOCKER,http://127.0.0.1:3011/products/head-padel-wristband,/products/head-padel-wristband,product,IMAGE_WRONG_BRAND,bullpadel,"HEAD Padel Wristband: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00188,BLOCKER,http://127.0.0.1:3011/products/head-padel-wristband,/products/head-padel-wristband,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Padel Wristband: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-padel-wristband,OPEN
PADEL-00189,BLOCKER,http://127.0.0.1:3011/products/head-pick-up-tube,/products/head-pick-up-tube,product,IMAGE_WRONG_BRAND,bullpadel,"Court Pro Ball Pick Up Tube: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00190,BLOCKER,http://127.0.0.1:3011/products/head-pick-up-tube,/products/head-pick-up-tube,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Court Pro Ball Pick Up Tube: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-pick-up-tube,OPEN
PADEL-00191,HIGH,http://127.0.0.1:3011/products/head-pick-up-tube,/products/head-pick-up-tube,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00192,HIGH,http://127.0.0.1:3011/products/head-pick-up-tube/alternatives,/products/head-pick-up-tube/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00193,BLOCKER,http://127.0.0.1:3011/products/head-prestige-pro,/products/head-prestige-pro,product,IMAGE_WRONG_BRAND,adidas-padel,"HEAD Prestige Pro Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00194,BLOCKER,http://127.0.0.1:3011/products/head-prestige-pro,/products/head-prestige-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Prestige Pro Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-prestige-pro,OPEN
PADEL-00195,BLOCKER,http://127.0.0.1:3011/products/head-prime-tour,/products/head-prime-tour,product,IMAGE_WRONG_BRAND,adidas-padel,"HEAD Prime Tour Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00196,BLOCKER,http://127.0.0.1:3011/products/head-prime-tour,/products/head-prime-tour,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Prime Tour Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-prime-tour,OPEN
PADEL-00197,BLOCKER,http://127.0.0.1:3011/products/head-pro-x-bag-l,/products/head-pro-x-bag-l,product,IMAGE_WRONG_BRAND,nox,"Pro X Padel Bag L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN
PADEL-00198,BLOCKER,http://127.0.0.1:3011/products/head-pro-x-bag-l,/products/head-pro-x-bag-l,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Pro X Padel Bag L: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-pro-x-bag-l,OPEN
PADEL-00199,BLOCKER,http://127.0.0.1:3011/products/head-smartsorb,/products/head-smartsorb,product,IMAGE_WRONG_BRAND,bullpadel,"HEAD Smartsorb: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00200,BLOCKER,http://127.0.0.1:3011/products/head-smartsorb,/products/head-smartsorb,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Smartsorb: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-smartsorb,OPEN
PADEL-00201,BLOCKER,http://127.0.0.1:3011/products/head-tour-backpack-25l,/products/head-tour-backpack-25l,product,IMAGE_WRONG_BRAND,nox,"HEAD Tour Backpack 25L 2026: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected head",OPEN
PADEL-00202,BLOCKER,http://127.0.0.1:3011/products/head-tour-backpack-25l,/products/head-tour-backpack-25l,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Tour Backpack 25L 2026: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match head-tour-backpack-25l,OPEN
PADEL-00203,BLOCKER,http://127.0.0.1:3011/products/head-tour-team-padel-bag,/products/head-tour-team-padel-bag,product,IMAGE_WRONG_BRAND,adidas-padel,"HEAD Tour Team Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/babolat-rh-pro-padel-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00204,BLOCKER,http://127.0.0.1:3011/products/head-tour-team-padel-bag,/products/head-tour-team-padel-bag,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"HEAD Tour Team Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/babolat-rh-pro-padel-hero.jpg,Primary product image does not match head-tour-team-padel-bag,OPEN
PADEL-00205,BLOCKER,http://127.0.0.1:3011/products/head-x3-pump,/products/head-x3-pump,product,IMAGE_WRONG_BRAND,bullpadel,"X3 Pump: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected head",OPEN
PADEL-00206,BLOCKER,http://127.0.0.1:3011/products/head-x3-pump,/products/head-x3-pump,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"X3 Pump: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match head-x3-pump,OPEN
PADEL-00207,BLOCKER,http://127.0.0.1:3011/products/head-xtreme-soft-xtremesoft,/products/head-xtreme-soft-xtremesoft,product,IMAGE_WRONG_BRAND,adidas-padel,"Xtreme Soft: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected head",OPEN
PADEL-00208,BLOCKER,http://127.0.0.1:3011/products/head-xtreme-soft-xtremesoft,/products/head-xtreme-soft-xtremesoft,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Xtreme Soft: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match head-xtreme-soft-xtremesoft,OPEN
PADEL-00209,BLOCKER,http://127.0.0.1:3011/products/hesacore-carbon,/products/hesacore-carbon,product,IMAGE_WRONG_BRAND,adidas-padel,"Carbon Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected hesacore",OPEN
PADEL-00210,BLOCKER,http://127.0.0.1:3011/products/hesacore-carbon,/products/hesacore-carbon,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Carbon Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match hesacore-carbon,OPEN
PADEL-00211,BLOCKER,http://127.0.0.1:3011/products/hesacore-pink-w,/products/hesacore-pink-w,product,IMAGE_WRONG_BRAND,adidas-padel,"Pink / Women's Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected hesacore",OPEN
PADEL-00212,BLOCKER,http://127.0.0.1:3011/products/hesacore-pink-w,/products/hesacore-pink-w,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Pink / Women's Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match hesacore-pink-w,OPEN
PADEL-00213,BLOCKER,http://127.0.0.1:3011/products/hesacore-pro-carbon,/products/hesacore-pro-carbon,product,IMAGE_WRONG_BRAND,adidas-padel,"Hesacore Pro / Carbon Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected hesacore",OPEN
PADEL-00214,BLOCKER,http://127.0.0.1:3011/products/hesacore-pro-carbon,/products/hesacore-pro-carbon,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hesacore Pro / Carbon Grip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match hesacore-pro-carbon,OPEN
PADEL-00215,BLOCKER,http://127.0.0.1:3011/products/hesacore-tour-original,/products/hesacore-tour-original,product,IMAGE_WRONG_BRAND,adidas-padel,"Tour Grip (Classic): Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected hesacore",OPEN
PADEL-00216,BLOCKER,http://127.0.0.1:3011/products/hesacore-tour-original,/products/hesacore-tour-original,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Tour Grip (Classic): Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match hesacore-tour-original,OPEN
PADEL-00217,BLOCKER,http://127.0.0.1:3011/products/joma-club-cushion,/products/joma-club-cushion,product,IMAGE_WRONG_BRAND,adidas-padel,"Club Cushion: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected joma",OPEN
PADEL-00218,BLOCKER,http://127.0.0.1:3011/products/joma-club-cushion,/products/joma-club-cushion,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Club Cushion: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match joma-club-cushion,OPEN
PADEL-00219,BLOCKER,http://127.0.0.1:3011/products/joma-pro,/products/joma-pro,product,IMAGE_WRONG_BRAND,nox,"Pro Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected joma",OPEN
PADEL-00220,BLOCKER,http://127.0.0.1:3011/products/joma-pro,/products/joma-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Pro Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match joma-pro,OPEN
PADEL-00221,HIGH,http://127.0.0.1:3011/products/joma-slam-lady,/products/joma-slam-lady,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Pade…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00222,BLOCKER,http://127.0.0.1:3011/products/kuikma-padel-paletero,/products/kuikma-padel-paletero,product,IMAGE_WRONG_BRAND,bullpadel,"Kuikma Padel Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-vertex-geo-backpack-hero.jpg,"Primary image path signals bullpadel, expected kuikma",OPEN
PADEL-00223,BLOCKER,http://127.0.0.1:3011/products/kuikma-padel-paletero,/products/kuikma-padel-paletero,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Kuikma Padel Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-vertex-geo-backpack-hero.jpg,Primary product image does not match kuikma-padel-paletero,OPEN
PADEL-00224,BLOCKER,http://127.0.0.1:3011/products/kuikma-pb-club,/products/kuikma-pb-club,product,IMAGE_WRONG_BRAND,adidas-padel,"Kuikma PB Club: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-team-hero.jpg,"Primary image path signals adidas-padel, expected kuikma",OPEN
PADEL-00225,BLOCKER,http://127.0.0.1:3011/products/kuikma-pb-club,/products/kuikma-pb-club,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Kuikma PB Club: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-team-hero.jpg,Primary product image does not match kuikma-pb-club,OPEN
PADEL-00226,BLOCKER,http://127.0.0.1:3011/products/kuikma-pl-900-elite,/products/kuikma-pl-900-elite,product,IMAGE_WRONG_BRAND,nox,"Insulated Padel Bag Elite / PL 900: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected kuikma",OPEN
PADEL-00227,BLOCKER,http://127.0.0.1:3011/products/kuikma-pl-900-elite,/products/kuikma-pl-900-elite,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Insulated Padel Bag Elite / PL 900: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match kuikma-pl-900-elite,OPEN
