productId,categoryId,brandId,name,lifecycleStatus,publicationStatus,availabilityClass,offerPresence,researchState,nlOfferCount,euOfferCount,affiliateMapped,freshOfferCount,staleOfferCount,anyOffer,evidenceUrlCount,packUnitLabel,notes
prod-head-pro-x-bag-l,cat-padel-bags,brand-head-padel,Pro X Bag L,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-pro-x-duffle-l,cat-padel-bags,brand-head-padel,Pro X Duffle L,current,draft,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-tour-padel-bag-l,cat-padel-bags,brand-head-padel,Tour Padel Bag L,current,draft,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-tour-team-elite,cat-padel-bags,brand-head-padel,Tour Team Elite,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-joma-pro,cat-padel-bags,brand-joma,Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-kuikma-pl-900-elite,cat-padel-bags,brand-kuikma,PL 900 Elite,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-kuikma-backpack,cat-padel-bags,brand-kuikma,Backpack,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-kuikma-pbp-elite,cat-padel-bags,brand-kuikma,PBP Elite,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-lok-aventure-gen-2,cat-padel-bags,brand-lok,Aventure Gen 2,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-lok-maxx-gen-2,cat-padel-bags,brand-lok,Maxx Gen 2 Paletero,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-at10-competition-trolley,cat-padel-bags,brand-nox,AT10 Competition Trolley,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-at10-team-backpack,cat-padel-bags,brand-nox,AT10 Team Backpack,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-at10-team,cat-padel-bags,brand-nox,AT10 Team,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-luxury-master-backpack,cat-padel-bags,brand-nox,Luxury Master Backpack,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-luxury-master-series,cat-padel-bags,brand-nox,Luxury Master Series,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-nox-luxury-open-backpack,cat-padel-bags,brand-nox,Luxury Open Backpack,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-luxury-open-series,cat-padel-bags,brand-nox,Luxury Open Series,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-nox-ml10-competition-xl-compact,cat-padel-bags,brand-nox,ML10 Competition XL Compact,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-ml10-team-backpack,cat-padel-bags,brand-nox,ML10 Team Backpack,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-ml10-team,cat-padel-bags,brand-nox,ML10 Team,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-at10-competition-xl-compact,cat-padel-bags,brand-nox,AT10 Competition XL Compact,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-nox-pro-series-backpack,cat-padel-bags,brand-nox,Pro Series Backpack,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-pro-series,cat-padel-bags,brand-nox,Pro Series,current,draft,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-street-series,cat-padel-bags,brand-nox,Street Series,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-cube,cat-padel-bags,brand-oxdog,Cube,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-hyper-pro-thermo,cat-padel-bags,brand-oxdog,Hyper Pro Thermo,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-hyper-tour-thermo-backpack,cat-padel-bags,brand-oxdog,Hyper Tour Thermo Backpack,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-x-padel-pro-thermo,cat-padel-bags,brand-oxdog,X Padel Pro Thermo,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-royal-padel-force,cat-padel-bags,brand-royal-padel,Force,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-siux-nomad,cat-padel-bags,brand-siux,Nomad,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-siux-electra-stupa-2026,cat-padel-bags,brand-siux,Electra Stupa 2026,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-siux-tour,cat-padel-bags,brand-siux,Tour,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,2,,
prod-siux-trail,cat-padel-bags,brand-siux,Trail,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-starvie-hard-eva,cat-padel-bags,brand-starvie,Hard Eva,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-starvie-hard-eva-backpack,cat-padel-bags,brand-starvie,Hard Eva Backpack,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-starvie-pro-master,cat-padel-bags,brand-starvie,Pro Master,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,3,,
prod-starvie-tactic-pro,cat-padel-bags,brand-starvie,Tactic Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-tecnifibre-tour-endurance-bag,cat-padel-bags,brand-tecnifibre-padel,Tour Endurance Bag,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tecnifibre-tour-endurance-ultra,cat-padel-bags,brand-tecnifibre-padel,Tour Endurance Ultra,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-varlion-ambassador,cat-padel-bags,brand-varlion,Ambassador,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-varlion-summum-backpack,cat-padel-bags,brand-varlion,Summum Backpack,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-varlion-summum-pro,cat-padel-bags,brand-varlion,Summum Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-wilson-bela-super-tour-backpack,cat-padel-bags,brand-wilson-padel,Bela Super Tour Backpack,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-wilson-bela-backpack,cat-padel-bags,brand-wilson-padel,Bela Backpack,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-wilson-super-tour-2026,cat-padel-bags,brand-wilson-padel,Super Tour 2026,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-adidas-pro-bounce,cat-padel-balls,brand-adidas-padel,Pro Bounce,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-serie-tour,cat-padel-balls,brand-adidas-padel,Serie+ Tour,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-babolat-ace,cat-padel-balls,brand-babolat-padel,Ace,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-babolat-court,cat-padel-balls,brand-babolat-padel,Court,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-babolat-short,cat-padel-balls,brand-babolat-padel,Short,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-black-crown-one,cat-padel-balls,brand-black-crown,One,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,€74.95 / 3-ball can · €24.98 / ball,
prod-black-crown-pro,cat-padel-balls,brand-black-crown,Pro,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,€4.95 / 3-ball can · €1.65 / ball,
prod-bullpadel-fip-next,cat-padel-balls,brand-bullpadel,FIP Next,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-fip-next-pro,cat-padel-balls,brand-bullpadel,FIP Next Pro,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-next,cat-padel-balls,brand-bullpadel,Next,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-next-pro,cat-padel-balls,brand-bullpadel,Next Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-drop-shot-speed-tech,cat-padel-balls,brand-drop-shot,Speed Tech,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-drop-shot-tournament-speed-pro,cat-padel-balls,brand-drop-shot,Tournament Speed Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-drop-shot-tournament-tech,cat-padel-balls,brand-drop-shot,Tournament Tech,current,draft,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-drop-shot-training-tech,cat-padel-balls,brand-drop-shot,Training Tech,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-dunlop-eco,cat-padel-balls,brand-dunlop-padel,Eco,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-dunlop-pro,cat-padel-balls,brand-dunlop-padel,Pro,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,2,€5.99 / 3-ball can · €2.00 / ball,
prod-dunlop-team,cat-padel-balls,brand-dunlop-padel,Team,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-fila-premium,cat-padel-balls,brand-fila-padel,Premium,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-fila-premium-pro,cat-padel-balls,brand-fila-padel,Premium Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-nox-nerbo,cat-padel-balls,brand-nox,Nerbo,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-nerbo-speed,cat-padel-balls,brand-nox,Nerbo+ Speed,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-pro-titanium,cat-padel-balls,brand-nox,Pro Titanium,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-osaka-pro-tour,cat-padel-balls,brand-osaka-padel,Pro Tour,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-osaka-vision,cat-padel-balls,brand-osaka-padel,Vision,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-oxdog-boost,cat-padel-balls,brand-oxdog,Boost,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,€6.95 / 3-ball can · €2.32 / ball,
prod-pallap-competition-01,cat-padel-balls,brand-pallap,Competition 01,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-rs-champions-choice,cat-padel-balls,brand-rs-padel,Champions Choice,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-rs-nova-x,cat-padel-balls,brand-rs-padel,Nova X,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,3,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-siux-neo,cat-padel-balls,brand-siux,Neo,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-siux-neo-speed,cat-padel-balls,brand-siux,Neo Speed,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-siux-neo-speed-neo-s,cat-padel-balls,brand-siux,Neo Speed (Neo S),current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-slazenger-challenge-no-1,cat-padel-balls,brand-slazenger-padel,Challenge No.1,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-tecnifibre-padel-tour,cat-padel-balls,brand-tecnifibre-padel,Padel Tour,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tecnifibre-x-one,cat-padel-balls,brand-tecnifibre-padel,X-One,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tretorn-serie-padel-control,cat-padel-balls,brand-tretorn-padel,Serie+ Padel Control,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tretorn-serie-padel-tour,cat-padel-balls,brand-tretorn-padel,Serie+ Padel Tour,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-varlion-summum-pro-s,cat-padel-balls,brand-varlion,Summum Pro S,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-varlion-summum-pro-w,cat-padel-balls,brand-varlion,Summum Pro W,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-volt-premium,cat-padel-balls,brand-volt-padel,Premium,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-wilson-premier-padel,cat-padel-balls,brand-wilson-padel,Premier Padel,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,3,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-wilson-rush-100,cat-padel-balls,brand-wilson-padel,Rush 100,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-perforated-ac2ba1wh,cat-padel-grips,brand-adidas-padel,Perforated / AC2BA1WH,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-adidas-tacky-feeling,cat-padel-grips,brand-adidas-padel,Tacky Feeling,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-babolat-pro-tour,cat-padel-grips,brand-babolat-padel,Pro Tour,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-babolat-syntec-team,cat-padel-grips,brand-babolat-padel,Syntec Team,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-babolat-vs-original,cat-padel-grips,brand-babolat-padel,VS Original,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-black-crown-black-crown-perforated,cat-padel-grips,brand-black-crown,Black Crown Perforated,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-comfort-overgrip,cat-padel-grips,brand-bullpadel,Comfort Overgrip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-gb-1705,cat-padel-grips,brand-bullpadel,GB-1705,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-gb1201,cat-padel-grips,brand-bullpadel,GB1201,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-gb1200-hac,cat-padel-grips,brand-bullpadel,GB1200 HaC,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,€1.59 / 1-pack · €1.59 / grip,
prod-drop-shot-club,cat-padel-grips,brand-drop-shot,Club,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-drop-shot-super-dry,cat-padel-grips,brand-drop-shot,Super Dry,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-drop-shot-super-tacky,cat-padel-grips,brand-drop-shot,Super Tacky,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-enebe-enebe-smooth,cat-padel-grips,brand-enebe,Enebe Smooth,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-prestige-pro,cat-padel-grips,brand-head-padel,Prestige Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-hydrosorb-comfort,cat-padel-grips,brand-head-padel,Hydrosorb Comfort,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-hydrosorb-family,cat-padel-grips,brand-head-padel,Hydrosorb family,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-padel-pro,cat-padel-grips,brand-head-padel,Padel Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-padel-pro-perforated,cat-padel-grips,brand-head-padel,Padel Pro Perforated,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-head-xtreme-soft-xtremesoft,cat-padel-grips,brand-head-padel,Xtreme Soft / XtremeSoft,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,€2.29 / 1-pack · €2.29 / grip,
prod-hesacore-carbon,cat-padel-grips,brand-hesacore,Carbon,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-hesacore-gel,cat-padel-grips,brand-hesacore,Gel,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,2,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-hesacore-pro-carbon,cat-padel-grips,brand-hesacore,Pro Carbon,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-hesacore-tour,cat-padel-grips,brand-hesacore,Tour,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-hesacore-tour-w,cat-padel-grips,brand-hesacore,Tour W,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-hesacore-pink-w,cat-padel-grips,brand-hesacore,Pink / W,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-hesacore-tour-original,cat-padel-grips,brand-hesacore,Tour / Original,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,2,€17.99 / 1-pack · €17.99 / grip,
prod-joma-club-cushion,cat-padel-grips,brand-joma,Club Cushion,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-kuikma-antislip,cat-padel-grips,brand-kuikma,Antislip,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-kuikma-overgrip-pro-adherence,cat-padel-grips,brand-kuikma,Overgrip Pro / Adherence,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-custom-grip,cat-padel-grips,brand-nox,Custom Grip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-luxury-pro,cat-padel-grips,brand-nox,Luxury Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-nox-h-dri,cat-padel-grips,brand-nox,H-Dri,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
