path,page_type,entity_id,entity_slug,launch_disposition,robots_expectation,in_sitemap_expected,notes
/products/nox-at10-team-paletero/alternatives,alternatives,prod-nox-at10-team-bag,nox-at10-team-paletero,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:need ≥3 alternatives (have 1)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-equation-soft-advanced-2026,product,prod-nox-equation-soft-2026,nox-equation-soft-advanced-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/nox-equation-soft-advanced-2026/alternatives,alternatives,prod-nox-equation-soft-2026,nox-equation-soft-advanced-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-ml10-hexa,product,prod-nox-ml10-hexa,nox-ml10-hexa,INDEXABLE,"index,follow",yes,decisionScore=100
/products/nox-ml10-hexa/alternatives,alternatives,prod-nox-ml10-hexa,nox-ml10-hexa,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-ml10-pro-cup,product,prod-nox-ml10-pro-cup,nox-ml10-pro-cup,INDEXABLE,"index,follow",yes,decisionScore=100
/products/nox-ml10-pro-cup/alternatives,alternatives,prod-nox-ml10-pro-cup,nox-ml10-pro-cup,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-padel-wristband,product,prod-nox-wristband,nox-padel-wristband,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-padel-wristband/alternatives,alternatives,prod-nox-wristband,nox-padel-wristband,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-pro-overgrip,product,prod-nox-pro-overgrip,nox-pro-overgrip,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-pro-overgrip/alternatives,alternatives,prod-nox-pro-overgrip,nox-pro-overgrip,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-pro-series-padel-bag,product,prod-nox-pro-series-bag,nox-pro-series-padel-bag,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-pro-series-padel-bag/alternatives,alternatives,prod-nox-pro-series-bag,nox-pro-series-padel-bag,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-thermo-bag-10,product,prod-nox-bag-10,nox-thermo-bag-10,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-thermo-bag-10/alternatives,alternatives,prod-nox-bag-10,nox-thermo-bag-10,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-transparent-frame-protector,product,prod-nox-frame-protector,nox-transparent-frame-protector,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-transparent-frame-protector/alternatives,alternatives,prod-nox-frame-protector,nox-transparent-frame-protector,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/oxdog-hyper-court,product,prod-oxdog-hyper-court,oxdog-hyper-court,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/oxdog-hyper-court/alternatives,alternatives,prod-oxdog-hyper-court,oxdog-hyper-court,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/oxdog-sense-pro,product,prod-oxdog-sense-pro-2026,oxdog-sense-pro,INDEXABLE,"index,follow",yes,decisionScore=100
/products/oxdog-sense-pro/alternatives,alternatives,prod-oxdog-sense-pro-2026,oxdog-sense-pro,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/royal-padel-m27-poly-2026,product,prod-royal-padel-rp-m27-2026,royal-padel-m27-poly-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/royal-padel-m27-poly-2026/alternatives,alternatives,prod-royal-padel-rp-m27-2026,royal-padel-m27-poly-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/siux-comodo-woman,product,prod-siux-comodo-woman,siux-comodo-woman,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/siux-comodo-woman/alternatives,alternatives,prod-siux-comodo-woman,siux-comodo-woman,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/siux-diablo-pro-2026,product,prod-siux-diablo,siux-diablo-pro-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/siux-diablo-pro-2026/alternatives,alternatives,prod-siux-diablo,siux-diablo-pro-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/siux-diablo-pro-padel,product,prod-siux-diablo-pro,siux-diablo-pro-padel,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/siux-diablo-pro-padel/alternatives,alternatives,prod-siux-diablo-pro,siux-diablo-pro-padel,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/siux-electra-pro-2026,product,prod-siux-electra,siux-electra-pro-2026,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: weightMin|minor_work_held
/products/siux-electra-pro-2026/alternatives,alternatives,prod-siux-electra,siux-electra-pro-2026,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: weightMin|minor_work_held
/products/siux-fenix-pro-2026,product,prod-siux-fenix,siux-fenix-pro-2026,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: weightMin|minor_work_held
/products/siux-fenix-pro-2026/alternatives,alternatives,prod-siux-fenix,siux-fenix-pro-2026,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: weightMin|minor_work_held
/products/siux-padel-paletero,product,prod-siux-paletero,siux-padel-paletero,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/siux-padel-paletero/alternatives,alternatives,prod-siux-paletero,siux-padel-paletero,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/starvie-absolute-padel,product,prod-starvie-absolute-padel,starvie-absolute-padel,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/starvie-absolute-padel/alternatives,alternatives,prod-starvie-absolute-padel,starvie-absolute-padel,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/starvie-astrum-plus-2026,product,prod-starvie-astrum,starvie-astrum-plus-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/starvie-astrum-plus-2026/alternatives,alternatives,prod-starvie-astrum,starvie-astrum-plus-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/starvie-basalto-osiris,product,prod-starvie-basalto-osiris,starvie-basalto-osiris,INDEXABLE,"index,follow",yes,decisionScore=100
/products/starvie-basalto-osiris/alternatives,alternatives,prod-starvie-basalto-osiris,starvie-basalto-osiris,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/starvie-titania-kepler,product,prod-starvie-titania-kepler,starvie-titania-kepler,INDEXABLE,"index,follow",yes,decisionScore=100
/products/starvie-titania-kepler/alternatives,alternatives,prod-starvie-titania-kepler,starvie-titania-kepler,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/tecnifibre-tour-endurance-padel-backpack,product,prod-tecnifibre-tour-endurance-backpack,tecnifibre-tour-endurance-padel-backpack,INDEXABLE,"index,follow",yes,decisionScore=80
/products/tecnifibre-tour-endurance-padel-backpack/alternatives,alternatives,prod-tecnifibre-tour-endurance-backpack,tecnifibre-tour-endurance-padel-backpack,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:need ≥3 alternatives (have 1)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/tecnifibre-wall-breaker-365,product,prod-tecnifibre-wall-breaker-365-2026,tecnifibre-wall-breaker-365,INDEXABLE,"index,follow",yes,decisionScore=100
/products/tecnifibre-wall-breaker-365/alternatives,alternatives,prod-tecnifibre-wall-breaker-365-2026,tecnifibre-wall-breaker-365,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/tecnifibre-wall-shooter,product,prod-tecnifibre-t-fight-padel,tecnifibre-wall-shooter,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/tecnifibre-wall-shooter/alternatives,alternatives,prod-tecnifibre-t-fight-padel,tecnifibre-wall-shooter,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/varlion-bourne-padel,product,prod-varlion-bourne-padel-shoe,varlion-bourne-padel,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/varlion-bourne-padel/alternatives,alternatives,prod-varlion-bourne-padel-shoe,varlion-bourne-padel,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/varlion-lw-carbon-difusor,product,prod-varlion-lw-carbon-difusor,varlion-lw-carbon-difusor,INDEXABLE,"index,follow",yes,decisionScore=100
/products/varlion-lw-carbon-difusor/alternatives,alternatives,prod-varlion-lw-carbon-difusor,varlion-lw-carbon-difusor,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/wilson-bela-pro-padel,product,prod-wilson-bela-pro-padel,wilson-bela-pro-padel,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/wilson-bela-pro-padel/alternatives,alternatives,prod-wilson-bela-pro-padel,wilson-bela-pro-padel,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/wilson-bela-pro-v3,product,prod-wilson-bela-pro,wilson-bela-pro-v3,INDEXABLE,"index,follow",yes,decisionScore=100
/products/wilson-bela-pro-v3/alternatives,alternatives,prod-wilson-bela-pro,wilson-bela-pro-v3,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/wilson-blade-pro-v3-padel,product,prod-wilson-blade-pro-padel,wilson-blade-pro-v3-padel,INDEXABLE,"index,follow",yes,decisionScore=100
/products/wilson-blade-pro-v3-padel/alternatives,alternatives,prod-wilson-blade-pro-padel,wilson-blade-pro-v3-padel,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/wilson-padel-overgrip-pack,product,prod-wilson-overgrip,wilson-padel-overgrip-pack,INDEXABLE,"index,follow",yes,decisionScore=80
/products/wilson-padel-overgrip-pack/alternatives,alternatives,prod-wilson-overgrip,wilson-padel-overgrip-pack,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/wilson-padel-premier,product,prod-wilson-padel-premier,wilson-padel-premier,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/wilson-padel-premier/alternatives,alternatives,prod-wilson-padel-premier,wilson-padel-premier,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/wilson-padel-wristband,product,prod-wilson-wristband,wilson-padel-wristband,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/wilson-padel-wristband/alternatives,alternatives,prod-wilson-wristband,wilson-padel-wristband,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/wilson-rush-pro-5-padel,product,prod-wilson-rush-pro-5-padel,wilson-rush-pro-5-padel,INDEXABLE,"index,follow",yes,decisionScore=100
/products/wilson-rush-pro-5-padel/alternatives,alternatives,prod-wilson-rush-pro-5-padel,wilson-rush-pro-5-padel,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/wilson-super-tour-padel-bag,product,prod-wilson-super-tour-padel,wilson-super-tour-padel-bag,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/wilson-super-tour-padel-bag/alternatives,alternatives,prod-wilson-super-tour-padel,wilson-super-tour-padel-bag,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/research/padel-racket-market-2026,research,padel-racket-market-2026,padel-racket-market-2026,PUBLIC_NOINDEX,"noindex,follow",no,published|Coverage thresholds met for this Kitletics cohort.
/research/padel-racket-prices,research,padel-racket-prices,padel-racket-prices,PUBLIC_NOINDEX,"noindex,follow",no,withheld|price: 24 known (need ≥25)
/research/padel-racket-shapes,research,padel-racket-shapes,padel-racket-shapes,PUBLIC_NOINDEX,"noindex,follow",no,published|Coverage thresholds met for this Kitletics cohort.
/research/padel-racket-weight,research,padel-racket-weight,padel-racket-weight,PUBLIC_NOINDEX,"noindex,follow",no,published|Coverage thresholds met for this Kitletics cohort.
/reviews/adidas-courtstabil-padel,review,review-adidas-courtstabil,adidas-courtstabil-padel,INDEXABLE,"index,follow",yes,decisionScore=100|words=3882|editorial_ready
/reviews/adidas-crazyquick-boost-padel,review,review-adidas-crazyquick-boost-m,adidas-crazyquick-boost-padel,INDEXABLE,"index,follow",yes,decisionScore=100|words=3958|editorial_ready
/reviews/adidas-metalbone-3-5-2026,review,review-adidas-metalbone-3-5-2026,adidas-metalbone-3-5-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=3958|editorial_ready
/reviews/asics-gel-resolution-padel,review,review-asics-gel-resolution-padel,asics-gel-resolution-padel,HIDDEN_404,"noindex,nofollow",no,MACHINE_TEMPLATE_COPY
/reviews/babolat-jet-premura,review,review-babolat-jet-premura,babolat-jet-premura,INDEXABLE,"index,follow",yes,decisionScore=100|words=3827|editorial_ready
/reviews/babolat-technical-viper-3-0,review,review-babolat-technical-viper,babolat-technical-viper-3-0,HIDDEN_404,"noindex,nofollow",no,MACHINE_TEMPLATE_COPY
/reviews/bullpadel-hack-04-2026,review,review-bullpadel-hack-04,bullpadel-hack-04-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=3956|editorial_ready
/reviews/bullpadel-indiga-ctr-2026,review,review-bullpadel-indiga-ctr,bullpadel-indiga-ctr-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=3967|editorial_ready
/reviews/bullpadel-vertex-05-2026,review,review-bullpadel-vertex-05,bullpadel-vertex-05-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=3940|editorial_ready
/reviews/bullpadel-vertex-05-hybrid-2026,review,review-bullpadel-vertex-05-hybrid,bullpadel-vertex-05-hybrid-2026,HIDDEN_404,"noindex,nofollow",no,MACHINE_TEMPLATE_COPY
/reviews/head-coello-pro-2026,review,review-head-coello-pro,head-coello-pro-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=4013|editorial_ready
/reviews/head-gravity-pro,review,review-head-gravity-pro,head-gravity-pro,INDEXABLE,"index,follow",yes,decisionScore=100|words=3936|editorial_ready
/reviews/head-sprint-pro-4-padel,review,review-head-sprint-pro-4-padel,head-sprint-pro-4-padel,INDEXABLE,"index,follow",yes,decisionScore=100|words=3904|editorial_ready
/reviews/hesacore-padel-grip,review,review-hesacore-padel,hesacore-padel-grip,HIDDEN_404,"noindex,nofollow",no,vertical_hold:unknown:disabled
/reviews/joma-t-slam,review,review-joma-t-slam,joma-t-slam,INDEXABLE,"index,follow",yes,decisionScore=100|words=3725|editorial_ready
/reviews/kuikma-pr-comfort-soft,review,review-kuikma-pr-comfort-soft,kuikma-pr-comfort-soft,INDEXABLE,"index,follow",yes,decisionScore=100|words=3973|editorial_ready
/reviews/kuikma-ps-990,review,review-kuikma-ps-990,kuikma-ps-990,INDEXABLE,"index,follow",yes,decisionScore=100|words=3802|editorial_ready
/reviews/nox-at10-genius-12k-alum-xtrem-2026,review,review-nox-at10-12k-2026,nox-at10-genius-12k-alum-xtrem-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=3968|editorial_ready
/reviews/nox-at10-genius-18k-2026,review,review-nox-at10-18k-2026,nox-at10-genius-18k-2026,INDEXABLE,"index,follow",yes,decisionScore=100|words=3983|editorial_ready
/reviews/nox-at10-lux,review,review-nox-at10-lux,nox-at10-lux,INDEXABLE,"index,follow",yes,decisionScore=100|words=3906|editorial_ready
/reviews/nox-ml10-pro-cup,review,review-nox-ml10-pro-cup,nox-ml10-pro-cup,HIDDEN_404,"noindex,nofollow",no,MACHINE_TEMPLATE_COPY
/reviews/wilson-padel-overgrip-pack,review,review-wilson-overgrip,wilson-padel-overgrip-pack,INDEXABLE,"index,follow",yes,decisionScore=100|words=2869|editorial_ready
/setups/padel-starter-kit,setup,setup-padel-starter,padel-starter-kit,INDEXABLE,"index,follow",yes,setup_published
/tools/padel-racket-finder,finder,tool-padel-racket-finder,padel-racket-finder,INDEXABLE,"index,follow",yes,tool_available
