productId,category,brandId,brand,model,generation,variant,identityKey,lifecycleStatus,publicationStatus,currentHero,currentHeroSource,status,candidateSource,candidateImage,identityConfidence,semanticChecks,hasOffer,notes
prod-bullpadel-pearl-bpp26021,bags,brand-bullpadel,bullpadel,Pearl BPP26021,2026,,padel|bags|bullpadel|pearl-bpp26021|2026,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/bullpadel-pearl-2026-padelracket.1.jpg?v=1757109141,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.bullpadel.com/gb/36-padel-bags
prod-bullpadel-tour-bpp26015,bags,brand-bullpadel,bullpadel,Tour BPP26015,2026,,padel|bags|bullpadel|tour-bpp26015|2026,current,published,/images/padel/bags/bullpadel-tour-bpp26015-hero.jpg,padelmq-suggest · bullpadel Tour BPP26015,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-trolley-bpp26011,bags,brand-bullpadel,bullpadel,Trolley BPP26011,2026,,padel|bags|bullpadel|trolley-bpp26011|2026,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.bullpadel.com/gb/36-padel-bags
prod-bullpadel-vertex-bpp26001,bags,brand-bullpadel,bullpadel,Vertex BPP26001,2026,,padel|bags|bullpadel|vertex-bpp26001|2026,current,published,/images/padel/bags/bullpadel-vertex-bpp26001-hero.jpg,padelmq-suggest · bullpadel Vertex BPP26001,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-vertex-geo-premier-bpm26008,bags,brand-bullpadel,bullpadel,Vertex Geo Premier BPM26008,2026,,padel|bags|bullpadel|vertex-geo-premier-bpm26008|2026,current,published,/images/padel/bags/bullpadel-vertex-geo-premier-bpm26008-hero.jpg,padelmq-suggest · bullpadel Vertex Geo Premier BPM26008,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-wonder-bpp26024,bags,brand-bullpadel,bullpadel,Wonder BPP26024,2026,,padel|bags|bullpadel|wonder-bpp26024|2026,current,published,/images/padel/bags/bullpadel-wonder-bpp26024-hero.jpg,padelmq-suggest · bullpadel Wonder BPP26024,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-xplo-bpp26022,bags,brand-bullpadel,bullpadel,Xplo BPP26022,2026,,padel|bags|bullpadel|xplo-bpp26022|2026,current,published,/images/padel/bags/bullpadel-xplo-bpp26022-hero.jpg,padelmq-suggest · bullpadel Xplo BPP26022,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-flow-bpp26006,bags,brand-bullpadel,bullpadel,Flow BPP26006,2026,Black (Alejandra Salazar),padel|bags|bullpadel|flow-bpp26006|2026|black-alejandra-salazar,current,published,/images/padel/bags/bullpadel-flow-bpp26006-hero.jpg,padelmq-suggest · bullpadel Flow BPP26006,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-bpm26002-hack,bags,brand-bullpadel,bullpadel,BPM26002 Hack,2026,Grey-Green (Paquito Navarro),padel|bags|bullpadel|bpm26002-hack|2026|grey-green-paquito-navarro,current,published,/images/padel/bags/bullpadel-bpm26002-hack-hero.jpg,manual-approve · bullpadel BPM26002 Hack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-hack-bpp26012,bags,brand-bullpadel,bullpadel,Hack BPP26012,2026,Black (Paquito Navarro),padel|bags|bullpadel|hack-bpp26012|2026|black-paquito-navarro,current,published,/images/padel/bags/bullpadel-hack-bpp26012-hero.jpg,padelmq-suggest · bullpadel Hack BPP26012,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-bpp26005-ionic,bags,brand-bullpadel,bullpadel,BPP26005 Ionic,2026,,padel|bags|bullpadel|bpp26005-ionic|2026,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/bullpadel-ionic-control-2025.1.jpg?v=1736087369,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.bandeja-shop.com/en/bullpadel-hack-black-2026-padel-bag.html
prod-bullpadel-bpm26007-bpm26008-vertex,bags,brand-bullpadel,bullpadel,BPM26007 / BPM26008 Vertex,2026,colorways collapsed (Black; Black/Red),padel|bags|bullpadel|bpm26007-bpm26008-vertex|2026|colorways-collapsed-black-black-red,current,published,/images/padel/bags/bullpadel-bpm26007-bpm26008-vertex-hero.jpg,retailer-shopify-json · bullpadel BPM26007 / BPM26008 Vertex,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-bpp26001-vertex,bags,brand-bullpadel,bullpadel,BPP26001 Vertex,2026,Black (Juan Tello),padel|bags|bullpadel|bpp26001-vertex|2026|black-juan-tello,current,published,/images/padel/bags/bullpadel-bpp26001-vertex-hero.jpg,manual-approve · bullpadel BPP26001 Vertex,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-bpm26022-xplo,bags,brand-bullpadel,bullpadel,BPM26022 XPLO,2026,Black (Di Nenno),padel|bags|bullpadel|bpm26022-xplo|2026|black-di-nenno,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/bullpadel-xplo-2025-padelracket.1_d25cc0d2-8ff9-4a35-8fd4-b2a9f75c2ea7.jpg?v=1755069847,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.zonadepadel.com/bullpadel/13845-backpack-bullpadel-bpm26022-xplo-black-2026.html
prod-bullpadel-bpp26022-xplo,bags,brand-bullpadel,bullpadel,BPP26022 XPLO,2026,Black (Martín Di Nenno),padel|bags|bullpadel|bpp26022-xplo|2026|black-mart-n-di-nenno,current,published,/images/padel/bags/bullpadel-bpp26022-xplo-hero.jpg,manual-approve · bullpadel BPP26022 XPLO,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-drop-shot-axion-backpack,bags,brand-drop-shot,drop-shot,Axion Backpack,2025,Blue,padel|bags|drop-shot|axion-backpack|2025|blue,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/drop-shot-jon-sanz-axion-attack-1-5-2025-padelracket-padelmq.1.jpg?v=1760872728,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.zonadepadel.com/drop-shot/12289-drop-shot-axion-blue-2025-padel-bag.html
prod-drop-shot-axion,bags,brand-drop-shot,drop-shot,Axion,2025,Blue (Jon Sanz),padel|bags|drop-shot|axion|2025|blue-jon-sanz,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/drop-shot-jon-sanz-axion-attack-1-5-2025-padelracket-padelmq.1.jpg?v=1760872728,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.zonadepadel.com/drop-shot/12289-drop-shot-axion-blue-2025-padel-bag.html
prod-drop-shot-blitz,bags,brand-drop-shot,drop-shot,Blitz,2025,Black/Red,padel|bags|drop-shot|blitz|2025|black-red,current,published,/images/padel/bags/drop-shot-blitz-hero.jpg,retailer-shopify-json · drop-shot Blitz,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-drop-shot-fenix,bags,brand-drop-shot,drop-shot,Fenix,2025,Red/Green colorways,padel|bags|drop-shot|fenix|2025|red-green-colorways,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/siux-fenix-pro-black-2026-leo-augsburger-front.1.jpg?v=1771332725,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.zonadepadel.com/drop-shot/12289-drop-shot-axion-blue-2025-padel-bag.html
prod-drop-shot-lcp,bags,brand-drop-shot,drop-shot,LCP,2025,Black,padel|bags|drop-shot|lcp|2025|black,current,published,/images/padel/bags/drop-shot-lcp-hero.jpg,padelmq-suggest · drop-shot LCP,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-coello-pro-x-backpack,bags,brand-head-padel,head,Coello Pro X Backpack,2026,Dark Grey,padel|bags|head|coello-pro-x-backpack|2026|dark-grey,current,published,/images/padel/bags/head-coello-pro-x-backpack-hero.jpg,padelmq-suggest · head Coello Pro X Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-coello-pro-x-duffle-l,bags,brand-head-padel,head,Coello Pro X Duffle L,2026,Dark Grey / Gold / Red,padel|bags|head|coello-pro-x-duffle-l|2026|dark-grey-gold-red,current,published,/images/padel/bags/head-coello-pro-x-duffle-l-hero.jpg,padelmq-suggest · head Coello Pro X Duffle L,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-coello-tour-backpack,bags,brand-head-padel,head,Coello Tour Backpack,2026,Dark Grey / Gold / Red,padel|bags|head|coello-tour-backpack|2026|dark-grey-gold-red,current,published,/images/padel/bags/head-coello-tour-backpack-hero.jpg,padelmq-suggest · head Coello Tour Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-coello-tour-bag,bags,brand-head-padel,head,Coello Tour Bag,2026,Dark Grey / Gold / Red,padel|bags|head|coello-tour-bag|2026|dark-grey-gold-red,current,published,/images/padel/bags/head-coello-tour-bag-hero.jpg,og:image · head Coello Tour Bag,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-elite-supercombi,bags,brand-head-padel,head,Elite Supercombi,current,,padel|bags|head|elite-supercombi|current,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate.
prod-head-tour-backpack-25l,bags,brand-head-padel,head,Tour Backpack 25L,2026,,padel|bags|head|tour-backpack-25l|2026,current,published,/images/padel/bags/head-tour-backpack-25l-hero.jpg,og:image · head Tour Backpack 25L,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-tour-team-cb-2026,bags,brand-head-padel,head,Tour Team CB 2026,2026,,padel|bags|head|tour-team-cb-2026|2026,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/head-tour-padel-l-blue-bag-2026.1.jpg?v=1773260185,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.padeliberico.es/en/head-tour-team-padel-bag-cb-2026.html
prod-head-pro-x-bag-l,bags,brand-head-padel,head,Pro X Bag L,2026,Black,padel|bags|head|pro-x-bag-l|2026|black,current,published,/images/padel/bags/head-pro-x-bag-l-hero.jpg,padelmq-suggest · head Pro X Bag L,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-head-pro-x-duffle-l,bags,brand-head-padel,head,Pro X Duffle L,2026,Black/Dark Grey,padel|bags|head|pro-x-duffle-l|2026|black-dark-grey,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/head-coello-pro-x-duffle-padeltas-2026.1.jpg?v=1773207524,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.head.com/en_SE/product/pro-x-padel-duffle-bag-l-bkdg-260135 | https://www.head.com/en_SE/product/pro-x-padel-duffle-bag-l-bkdg-260135
prod-head-tour-padel-bag-l,bags,brand-head-padel,head,Tour Padel Bag L,2026,Navy/Black,padel|bags|head|tour-padel-bag-l|2026|navy-black,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/head-tour-padel-l-blue-bag-2026.1.jpg?v=1773260185,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.head.com/product/tour-padel-bag-l-nv-260865-cp | https://www.head.com/product/tour-padel-bag-l-nv-260865-cp|https://wholesale.racketcentral.com/product/head-padel-bag-tour-padel-racket-bag-2026-large-black/
prod-head-tour-team-elite,bags,brand-head-padel,head,Tour Team Elite,legacy-current,Lime/Blue,padel|bags|head|tour-team-elite|legacy-current|lime-blue,current,draft,,,MEDIA_MISSING,,,0,,no,REJECTED_WRONG_PRODUCT — triage download failed visual identity check; hero revoked. Needs manufacturer PDP packshot. Research hints: https://www.tennis-point.co.uk/products/head-tour-team-elite-backpack-limeblue-00637502591000
prod-joma-pro,bags,brand-joma,joma,Pro,2025,Blue/Black,padel|bags|joma|pro|2025|blue-black,current,published,/images/padel/bags/joma-pro-hero.jpg,padelmq-suggest · joma Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-kuikma-pl-900-elite,bags,brand-kuikma,kuikma,PL 900 Elite,current,colorways collapsed (Frozen Green; Asphalt Grey/Black),padel|bags|kuikma|pl-900-elite|current|colorways-collapsed-frozen-green-asphalt-grey-black,current,published,/images/padel/bags/kuikma-pl-900-elite-hero.jpg,page-img · kuikma PL 900 Elite,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-kuikma-backpack,bags,brand-kuikma,kuikma,Backpack,current,,padel|bags|kuikma|backpack|current,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/mochila-tecnifibre-tour-endurance-caqui.jpg?v=1774792197,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate.
prod-kuikma-pbp-elite,bags,brand-kuikma,kuikma,PBP Elite,current,Grey/Yellow,padel|bags|kuikma|pbp-elite|current|grey-yellow,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.decathlon.nl/p/isotherme-padelrugzak-30-liter-pbp-elite-grijs-geel/334599/c71c346m8817438 | https://www.decathlon.nl/p/isotherme-padelrugzak-30-liter-pbp-elite-grijs-geel/334599/c71c346m8817438
prod-lok-aventure-gen-2,bags,brand-lok,lok,Aventure Gen 2,2026,Black/Green-Yellow,padel|bags|lok|aventure-gen-2|2026|black-green-yellow,current,published,/images/padel/bags/lok-aventure-gen-2-hero.jpg,og:image · lok Aventure Gen 2,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-lok-maxx-gen-2,bags,brand-lok,lok,Maxx Gen 2 Paletero,2026,Black/Orange,padel|bags|lok|maxx-gen-2-paletero|2026|black-orange,current,published,/images/padel/bags/lok-maxx-gen-2-hero.jpg,og:image · lok Maxx Gen 2 Paletero,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-at10-competition-trolley,bags,brand-nox,nox,AT10 Competition Trolley,2024-current,Olive/Grey,padel|bags|nox|at10-competition-trolley|2024-current|olive-grey,current,published,/images/padel/bags/nox-at10-competition-trolley-hero.jpg,retailer-shopify-json · nox AT10 Competition Trolley,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-at10-team-backpack,bags,brand-nox,nox,AT10 Team Backpack,current,Grey,padel|bags|nox|at10-team-backpack|current|grey,current,draft,,,MEDIA_MISSING,,http://noxsport.com/cdn/shop/files/logo_nox_1200x1200.png?v=1737392034,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-y-mochilas-padel | https://noxsport.com/en/collections/paleteros-y-mochilas-padel
prod-nox-at10-team,bags,brand-nox,nox,AT10 Team,2025-2026,colorways collapsed (Grey/Black; White; Grey/Orange; Grey/Green),padel|bags|nox|at10-team|2025-2026|colorways-collapsed-grey-black-white-grey-orange-grey-green,current,published,/images/padel/bags/nox-at10-team-hero.jpg,retailer-shopify-json · nox AT10 Team,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-luxury-master-backpack,bags,brand-nox,nox,Luxury Master Backpack,2024-current,Black/White,padel|bags|nox|luxury-master-backpack|2024-current|black-white,current,published,/images/padel/bags/nox-luxury-master-backpack-hero.jpg,og:image · nox Luxury Master Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-luxury-master-series,bags,brand-nox,nox,Luxury Master Series,2024-current,Black/White (Tapia),padel|bags|nox|luxury-master-series|2024-current|black-white-tapia,current,published,/images/padel/bags/nox-luxury-master-series-hero.jpg,og:image · nox Luxury Master Series,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-nox-luxury-open-backpack,bags,brand-nox,nox,Luxury Open Backpack,2024-current,colorways collapsed (Black/Red; Black/Brown),padel|bags|nox|luxury-open-backpack|2024-current|colorways-collapsed-black-red-black-brown,current,published,/images/padel/bags/nox-luxury-open-backpack-hero.jpg,og:image · nox Luxury Open Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-luxury-open-series,bags,brand-nox,nox,Luxury Open Series,2024-current,colorways collapsed (Black/Red; Black/Brown),padel|bags|nox|luxury-open-series|2024-current|colorways-collapsed-black-red-black-brown,current,published,/images/padel/bags/nox-luxury-open-series-hero.jpg,og:image · nox Luxury Open Series,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-nox-ml10-competition-xl-compact,bags,brand-nox,nox,ML10 Competition XL Compact,current,,padel|bags|nox|ml10-competition-xl-compact|current,current,draft,,,MEDIA_MISSING,,http://noxsport.com/cdn/shop/files/logo_nox_1200x1200.png?v=1737392034,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-padel | https://noxsport.com/en/collections/paleteros-padel
prod-nox-ml10-team-backpack,bags,brand-nox,nox,ML10 Team Backpack,current,Black,padel|bags|nox|ml10-team-backpack|current|black,current,draft,,,MEDIA_MISSING,,http://noxsport.com/cdn/shop/files/logo_nox_1200x1200.png?v=1737392034,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-y-mochilas-padel | https://noxsport.com/en/collections/paleteros-y-mochilas-padel
prod-nox-ml10-team,bags,brand-nox,nox,ML10 Team,current,colorways collapsed (Black/Clay; White/Grey; Black/Blue),padel|bags|nox|ml10-team|current|colorways-collapsed-black-clay-white-grey-black-blue,current,draft,,,MEDIA_MISSING,,http://noxsport.com/cdn/shop/files/logo_nox_1200x1200.png?v=1737392034,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-padel | https://noxsport.com/en/collections/paleteros-padel
prod-nox-at10-competition-xl-compact,bags,brand-nox,nox,AT10 Competition XL Compact,2024,,padel|bags|nox|at10-competition-xl-compact|2024,current,draft,,,MEDIA_MISSING,,https://padelmarket.com/cdn/shop/collections/BOLSAS-MARCAS-NOX.png?v=1782894650,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-padel | https://padelmarket.com/en/collections/bags-nox
prod-nox-pro-series-backpack,bags,brand-nox,nox,Pro Series Backpack,current,colorways collapsed (White; Black; Camel; Navy),padel|bags|nox|pro-series-backpack|current|colorways-collapsed-white-black-camel-navy,current,published,/images/padel/bags/nox-pro-series-backpack-hero.jpg,retailer-shopify-json · nox Pro Series Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-pro-series,bags,brand-nox,nox,Pro Series,current,colorways collapsed (Black; Navy; Camel; White; Red),padel|bags|nox|pro-series|current|colorways-collapsed-black-navy-camel-white-red,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0556/5736/5640/files/5_040e5f52-7bd1-49c7-af10-6a6f4e46f6fa.png?v=1764327851,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-padel | https://noxsport.com/en/collections/paleteros-padel|https://padelshop.com/products/nox-pro-series-white-backpack
prod-nox-street-series,bags,brand-nox,nox,Street Series,current,colorways collapsed (Black/Grey; Sky Blue; Grey/Pink),padel|bags|nox|street-series|current|colorways-collapsed-black-grey-sky-blue-grey-pink,current,draft,,,MEDIA_MISSING,,http://noxsport.com/cdn/shop/files/logo_nox_1200x1200.png?v=1737392034,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/paleteros-padel | https://noxsport.com/en/collections/paleteros-padel
prod-oxdog-cube,bags,brand-oxdog,oxdog,Cube,current,Black,padel|bags|oxdog|cube|current|black,current,published,/images/padel/bags/oxdog-cube-hero.jpg,padelmq-suggest · oxdog Cube,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-oxdog-hyper-pro-thermo,bags,brand-oxdog,oxdog,Hyper Pro Thermo,current,Black (+ FEP co-branded),padel|bags|oxdog|hyper-pro-thermo|current|black-fep-co-branded,current,published,/images/padel/bags/oxdog-hyper-pro-thermo-hero.jpg,og:image · oxdog Hyper Pro Thermo,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-oxdog-hyper-tour-thermo-backpack,bags,brand-oxdog,oxdog,Hyper Tour Thermo Backpack,current,Black,padel|bags|oxdog|hyper-tour-thermo-backpack|current|black,current,published,/images/padel/bags/oxdog-hyper-tour-thermo-backpack-hero.jpg,padelmq-suggest · oxdog Hyper Tour Thermo Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-oxdog-x-padel-pro-thermo,bags,brand-oxdog,oxdog,X Padel Pro Thermo,current,White/Black,padel|bags|oxdog|x-padel-pro-thermo|current|white-black,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/oxdoghyperpro-thermobag2.jpg?v=1724579081,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.oxdog.net/en/articles/15/padel-bags | https://www.oxdog.net/en/articles/15/padel-bags|https://oxdogpadel.com/en-us/collections/paleteros-bolsas
prod-royal-padel-force,bags,brand-royal-padel,royal,Force,2026,Black,padel|bags|royal|force|2026|black,current,published,/images/padel/bags/royal-padel-force-hero.jpg,og:image · royal Force,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-siux-nomad,bags,brand-siux,siux,Nomad,2026,Black/Blue,padel|bags|siux|nomad|2026|black-blue,current,published,/images/padel/bags/siux-nomad-hero.jpg,og:image · siux Nomad,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-siux-electra-stupa-2026,bags,brand-siux,siux,Electra Stupa 2026,2026,,padel|bags|siux|electra-stupa-2026|2026,current,published,/images/padel/bags/siux-electra-stupa-2026-hero.jpg,retailer-shopify-json · siux Electra Stupa 2026,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-siux-tour,bags,brand-siux,siux,Tour,2026,Black,padel|bags|siux|tour|2026|black,current,published,/images/padel/bags/siux-tour-hero.jpg,og:image · siux Tour,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-siux-trail,bags,brand-siux,siux,Trail,2026,Grey,padel|bags|siux|trail|2026|grey,current,published,/images/padel/bags/siux-trail-hero.jpg,og:image · siux Trail,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-starvie-hard-eva,bags,brand-starvie,starvie,Hard Eva,current,Black/Red accents,padel|bags|starvie|hard-eva|current|black-red-accents,current,published,/images/padel/bags/starvie-hard-eva-hero.jpg,retailer-shopify-json · starvie Hard Eva,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-starvie-hard-eva-backpack,bags,brand-starvie,starvie,Hard Eva Backpack,current,Black/Red,padel|bags|starvie|hard-eva-backpack|current|black-red,current,published,/images/padel/bags/starvie-hard-eva-backpack-hero.jpg,padelmq-suggest · starvie Hard Eva Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-starvie-pro-master,bags,brand-starvie,starvie,Pro Master,2026,Blue/Orange,padel|bags|starvie|pro-master|2026|blue-orange,current,published,/images/padel/bags/starvie-pro-master-hero.jpg,og:image · starvie Pro Master,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-starvie-tactic-pro,bags,brand-starvie,starvie,Tactic Pro,current,White/Navy/Orange,padel|bags|starvie|tactic-pro|current|white-navy-orange,current,published,/images/padel/bags/starvie-tactic-pro-hero.jpg,padelmq-suggest · starvie Tactic Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tecnifibre-tour-endurance-bag,bags,brand-tecnifibre-padel,tecnifibre,Tour Endurance Bag,current,,padel|bags|tecnifibre|tour-endurance-bag|current,current,published,/images/padel/bags/tecnifibre-tour-endurance-bag-hero.jpg,padelmq-suggest · tecnifibre Tour Endurance Bag,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tecnifibre-tour-endurance-ultra,bags,brand-tecnifibre-padel,tecnifibre,Tour Endurance Ultra,2025,Black,padel|bags|tecnifibre|tour-endurance-ultra|2025|black,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/bolso-tecnifibre-tour-endurance-blanco-azul.jpg?v=1774793687,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.zonadepadel.com/tecnifibre/13598-tecnifibre-tour-endu-ultra-black-2025-padel-bag.html
