url,pageType,sport,publicationStatus,qualityStatus,launchEligibility,robots,canonical,inSitemap,inboundLinks,reason
/products/black-diamond-spot-400-r,Product,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/black-diamond-spot-400-r,yes,,decisionScore=100
/products/silva-trail-runner-free-2,Product,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/silva-trail-runner-free-2,yes,,decisionScore=100
/products/nathan-streak-reflective-vest,Product,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/nathan-streak-reflective-vest,yes,,decisionScore=100
/products/therabody-theragun-mini-2,Product,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/products/therabody-theragun-mini-2,yes,,decisionScore=100
/products/hyperice-hypervolt-go-2,Product,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/products/hyperice-hypervolt-go-2,yes,,decisionScore=100
/products/oofos-ooriginal,Product,"sport-running,sport-recovery",published,LAUNCH_READY,INDEXABLE,"index,follow",/products/oofos-ooriginal,yes,,decisionScore=100
/products/cep-calf-sleeves-3,Product,"sport-running,sport-recovery",published,LAUNCH_READY,INDEXABLE,"index,follow",/products/cep-calf-sleeves-3,yes,,decisionScore=100
/brands/asics,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/asics,yes,,brand_hub_ok
/brands/nike,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/nike,yes,,brand_hub_ok
/brands/adidas,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/adidas,yes,,brand_hub_ok
/brands/saucony,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/saucony,yes,,brand_hub_ok
/brands/new-balance,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/new-balance,yes,,brand_hub_ok
/brands/hoka,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/hoka,yes,,brand_hub_ok
/brands/brooks,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/brooks,yes,,brand_hub_ok
/brands/garmin,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/garmin,yes,,brand_hub_ok
/brands/coros,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/coros,yes,,brand_hub_ok
/brands/salomon,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/salomon,yes,,brand_hub_ok
/brands/puma,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/puma,yes,,brand_hub_ok
/brands/on,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/on,yes,,brand_hub_ok
/brands/mizuno,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/mizuno,yes,,brand_hub_ok
/brands/altra,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/altra,yes,,brand_hub_ok
/brands/topo-athletic,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/topo-athletic,yes,,brand_hub_ok
/brands/inov-8,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/inov-8,yes,,brand_hub_ok
/brands/polar,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/polar,yes,,brand_hub_ok
/brands/suunto,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/suunto,yes,,brand_hub_ok
/brands/apple,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/apple,yes,,brand_hub_ok
/brands/amazfit,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/amazfit,yes,,brand_hub_ok
/brands/wahoo,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/wahoo,yes,,brand_hub_ok
/brands/scosche,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/scosche,yes,,brand_hub_ok
/brands/nathan,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/nathan,yes,,brand_hub_ok
/brands/ultimate-direction,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/ultimate-direction,yes,,brand_hub_ok
/brands/camelbak,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/camelbak,yes,,brand_hub_ok
/brands/osprey,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/osprey,yes,,brand_hub_ok
/brands/hydrapak,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/hydrapak,yes,,brand_hub_ok
/brands/patagonia,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/patagonia,yes,,brand_hub_ok
/brands/ultraspire,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/ultraspire,yes,,brand_hub_ok
/brands/compressport,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/compressport,yes,,brand_hub_ok
/brands/tracksmith,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tracksmith,yes,,brand_hub_ok
/brands/janji,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/janji,yes,,brand_hub_ok
/brands/odlo,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/odlo,yes,,brand_hub_ok
/brands/smartwool,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/smartwool,yes,,brand_hub_ok
/brands/shokz,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/shokz,yes,,brand_hub_ok
/brands/oakley,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/oakley,yes,,brand_hub_ok
/brands/goodr,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/goodr,yes,,brand_hub_ok
/brands/julbo,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/julbo,yes,,brand_hub_ok
/brands/petzl,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/petzl,yes,,brand_hub_ok
/brands/black-diamond,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/black-diamond,yes,,brand_hub_ok
/brands/balega,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/balega,yes,,brand_hub_ok
/brands/cep,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/cep,yes,,brand_hub_ok
/brands/buff,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/buff,yes,,brand_hub_ok
/brands/craft,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/craft,yes,,brand_hub_ok
/brands/therabody,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/therabody,yes,,brand_hub_ok
/brands/hyperice,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/hyperice,yes,,brand_hub_ok
/brands/triggerpoint,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/triggerpoint,yes,,brand_hub_ok
/brands/oofos,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/oofos,yes,,brand_hub_ok
/brands/soundcore,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/soundcore,yes,,brand_hub_ok
/brands/smith,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/smith,yes,,brand_hub_ok
/brands/tifosi,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tifosi,yes,,brand_hub_ok
/brands/amphipod,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/amphipod,yes,,brand_hub_ok
/brands/maurten,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/maurten,yes,,brand_hub_ok
/brands/science-in-sport,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/science-in-sport,yes,,brand_hub_ok
/brands/gu-energy,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/gu-energy,yes,,brand_hub_ok
/brands/precision-fuel-hydration,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/precision-fuel-hydration,yes,,brand_hub_ok
/brands/skratch-labs,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/skratch-labs,yes,,brand_hub_ok
/brands/clif-bar,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/clif-bar,yes,,brand_hub_ok
/brands/neversecond,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/neversecond,yes,,brand_hub_ok
/brands/high5,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/high5,yes,,brand_hub_ok
/brands/saltstick,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/saltstick,yes,,brand_hub_ok
/brands/naak,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/naak,yes,,brand_hub_ok
/brands/styrkr,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/styrkr,yes,,brand_hub_ok
/brands/veloforte,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/veloforte,yes,,brand_hub_ok
/brands/nox,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/nox,yes,,brand_hub_ok
/brands/bullpadel,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/bullpadel,yes,,brand_hub_ok
/brands/adidas-padel,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/adidas-padel,yes,,brand_hub_ok
/brands/head,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/head,yes,,brand_hub_ok
/brands/wilson,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/wilson,yes,,brand_hub_ok
/brands/babolat,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/babolat,yes,,brand_hub_ok
/brands/starvie,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/starvie,yes,,brand_hub_ok
/brands/kuikma,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/kuikma,yes,,brand_hub_ok
/brands/varlion,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/varlion,yes,,brand_hub_ok
/brands/oxdog,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/oxdog,yes,,brand_hub_ok
/brands/tecnifibre-padel,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tecnifibre-padel,yes,,brand_hub_ok
/brands/lok,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/lok,yes,,brand_hub_ok
/brands/joma,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/joma,yes,,brand_hub_ok
/brands/yonex,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/yonex,yes,,brand_hub_ok
/brands/tecnifibre,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tecnifibre,yes,,brand_hub_ok
/brands/prince,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/prince,yes,,brand_hub_ok
/brands/joola,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/joola,yes,,brand_hub_ok
/brands/asics-racket,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/asics-racket,yes,,brand_hub_ok
/brands/k-swiss,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/k-swiss,yes,,brand_hub_ok
/brands/rogue,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/rogue,yes,,brand_hub_ok
/brands/rep-fitness,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/rep-fitness,yes,,brand_hub_ok
/brands/powerblock,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/powerblock,yes,,brand_hub_ok
/brands/nuobell,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/nuobell,yes,,brand_hub_ok
/brands/bowflex,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/bowflex,yes,,brand_hub_ok
/brands/concept2,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/concept2,yes,,brand_hub_ok
/brands/assault-fitness,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/assault-fitness,yes,,brand_hub_ok
/brands/mirafit,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/mirafit,yes,,brand_hub_ok
/brands/eleiko,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/eleiko,yes,,brand_hub_ok
/brands/gornation,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/gornation,yes,,brand_hub_ok
/brands/gravity-fitness,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/gravity-fitness,yes,,brand_hub_ok
/brands/reebok,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/reebok,yes,,brand_hub_ok
/brands/nobull,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/nobull,yes,,brand_hub_ok
/brands/tyr,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tyr,yes,,brand_hub_ok
/brands/blackroll,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/blackroll,yes,,brand_hub_ok
/brands/pullup-and-dip,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/pullup-and-dip,yes,,brand_hub_ok
/brands/atx,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/atx,yes,,brand_hub_ok
/brands/xebex,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/xebex,yes,,brand_hub_ok
/brands/under-armour,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/under-armour,yes,,brand_hub_ok
/brands/salming,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/salming,yes,,brand_hub_ok
/reviews/saucony-peregrine-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-peregrine-15,yes,,decisionScore=100|words=3972
/reviews/polar-h10,Review,"sport-running,sport-cycling,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-h10,yes,,decisionScore=100|words=3882
/reviews/garmin-hrm-600,Review,"sport-running,sport-cycling,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-hrm-600,yes,,decisionScore=100|words=4003
/reviews/polar-verity-sense,Review,"sport-running,sport-training,sport-swimming,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/polar-verity-sense,yes,,decisionScore=100|words=3897
/reviews/scosche-rhythm-plus-2,Review,"sport-running,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/scosche-rhythm-plus-2,yes,,decisionScore=100|words=3938
/reviews/garmin-fenix-8,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-fenix-8,yes,,decisionScore=100|words=3913
/reviews/coros-apex-4,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-apex-4,yes,,decisionScore=100|words=3935
/reviews/apple-watch-ultra-3,Review,"sport-running,sport-cycling,sport-swimming,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-watch-ultra-3,yes,,decisionScore=100|words=3964
/reviews/asics-novablast-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-novablast-6,yes,,decisionScore=100|words=3980
/reviews/asics-novablast-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-novablast-5,yes,,decisionScore=100|words=3918
/reviews/adidas-adizero-boston-12,Review,"sport-running,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-adizero-boston-12,yes,,decisionScore=100|words=3896
/reviews/brooks-ghost-18,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-ghost-18,yes,,decisionScore=100|words=3882
/reviews/hoka-clifton-10,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-clifton-10,yes,,decisionScore=100|words=3872
/reviews/nike-pegasus-42,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-pegasus-42,yes,,decisionScore=100|words=3934
/reviews/brooks-glycerin-22,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-glycerin-22,yes,,decisionScore=100|words=3904
/reviews/asics-superblast-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-superblast-2,yes,,decisionScore=100|words=3852
/reviews/nike-vomero-18,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-vomero-18,yes,,decisionScore=100|words=3881
/reviews/saucony-endorphin-speed-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-endorphin-speed-5,yes,,decisionScore=100|words=3913
/reviews/nike-vaporfly-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-vaporfly-4,yes,,decisionScore=100|words=3910
/reviews/asics-gel-kayano-32,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gel-kayano-32,yes,,decisionScore=100|words=3882
/reviews/hoka-bondi-9,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-bondi-9,yes,,decisionScore=100|words=3861
/reviews/hoka-speedgoat-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hoka-speedgoat-6,yes,,decisionScore=100|words=3840
/reviews/nike-alphafly-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-alphafly-3,yes,,decisionScore=100|words=3856
/reviews/garmin-forerunner-970,Review,"sport-running,sport-cycling,sport-swimming",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/garmin-forerunner-970,yes,,decisionScore=100|words=3847
/reviews/coros-pace-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/coros-pace-3,yes,,decisionScore=100|words=3834
/reviews/brooks-adrenaline-gts-25,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brooks-adrenaline-gts-25,yes,,decisionScore=100|words=3871
/reviews/camelbak-zephyr-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/camelbak-zephyr-pro,yes,,decisionScore=100|words=4060
/reviews/osprey-dyna-lt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-dyna-lt,yes,,decisionScore=100|words=4060
/reviews/osprey-duro-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-duro-15,yes,,decisionScore=100|words=3989
/reviews/compressport-ultrun-s-pack,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/compressport-ultrun-s-pack,yes,,decisionScore=100|words=4039
/reviews/ultimate-direction-fastpack-20,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-fastpack-20,yes,,decisionScore=100|words=4021
/reviews/ultimate-direction-fastpack-her-20,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-fastpack-her-20,yes,,decisionScore=100|words=3946
/reviews/ultimate-direction-fastpack-30,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-fastpack-30,yes,,decisionScore=100|words=4070
/reviews/osprey-talon-velocity-20,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-talon-velocity-20,yes,,decisionScore=100|words=3951
/reviews/osprey-tempest-velocity-20,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-tempest-velocity-20,yes,,decisionScore=100|words=3933
/reviews/osprey-talon-velocity-30,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-talon-velocity-30,yes,,decisionScore=100|words=3944
/reviews/black-diamond-distance-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/black-diamond-distance-15,yes,,decisionScore=100|words=3968
/reviews/black-diamond-distance-22,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/black-diamond-distance-22,yes,,decisionScore=100|words=4062
/reviews/salomon-xa-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-xa-15,yes,,decisionScore=100|words=3958
/reviews/salomon-custom-quiver,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-custom-quiver,yes,,decisionScore=100|words=4025
/reviews/ultimate-direction-utility-bag,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-utility-bag,yes,,decisionScore=100|words=3978
/reviews/nathan-zippered-stash,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-zippered-stash,yes,,decisionScore=100|words=3942
/reviews/swiftwick-aspire-four,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/swiftwick-aspire-four,yes,,decisionScore=100|words=3915
/reviews/drymax-run-lite-mesh,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/drymax-run-lite-mesh,yes,,decisionScore=100|words=3975
/reviews/wrightsock-coolmesh-ii,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/wrightsock-coolmesh-ii,yes,,decisionScore=100|words=3961
/reviews/balega-hidden-comfort,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/balega-hidden-comfort,yes,,decisionScore=100|words=3990
/reviews/shokz-opendots-one,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/shokz-opendots-one,yes,,decisionScore=100|words=4005
/reviews/beats-fit-pro,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/beats-fit-pro,yes,,decisionScore=100|words=3939
/reviews/soundcore-aerofit-2,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/soundcore-aerofit-2,yes,,decisionScore=100|words=4037
/reviews/soundcore-sport-x20,Review,"sport-running,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/soundcore-sport-x20,yes,,decisionScore=100|words=3954
/reviews/apple-airpods-4,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-airpods-4,yes,,decisionScore=100|words=4060
/reviews/osprey-hydraulics-lt-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/osprey-hydraulics-lt-15,yes,,decisionScore=100|words=4035
/reviews/hydrapak-tube-kit,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hydrapak-tube-kit,yes,,decisionScore=100|words=4023
/reviews/salomon-soft-flask-speed-500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-soft-flask-speed-500,yes,,decisionScore=100|words=3978
/reviews/ultimate-direction-body-bottle-500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-body-bottle-500,yes,,decisionScore=100|words=3924
/reviews/nathan-softflask-18oz,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-softflask-18oz,yes,,decisionScore=100|words=4035
/reviews/amphipod-hydraform-ergo-lite-handheld,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amphipod-hydraform-ergo-lite-handheld,yes,,decisionScore=100|words=4051
/reviews/camelbak-quick-grip-chill,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/camelbak-quick-grip-chill,yes,,decisionScore=100|words=4039
/reviews/hydrapak-contour-2l,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hydrapak-contour-2l,yes,,decisionScore=100|words=3989
/reviews/salomon-soft-reservoir-15,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/salomon-soft-reservoir-15,yes,,decisionScore=100|words=4062
/reviews/hydrapak-softflask-500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hydrapak-softflask-500,yes,,decisionScore=100|words=3995
/reviews/compressport-free-belt-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/compressport-free-belt-pro,yes,,decisionScore=100|words=3951
/reviews/amphipod-airflow-lite-belt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amphipod-airflow-lite-belt,yes,,decisionScore=100|words=3962
/reviews/fitletic-fully-loaded,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/fitletic-fully-loaded,yes,,decisionScore=100|words=3913
/reviews/nathan-zipster-lite,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-zipster-lite,yes,,decisionScore=100|words=3921
/reviews/kiprun-running-belt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/kiprun-running-belt,yes,,decisionScore=100|words=3943
/reviews/petzl-nao-rl,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/petzl-nao-rl,yes,,decisionScore=100|words=4015
/reviews/petzl-actik-core,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/petzl-actik-core,yes,,decisionScore=100|words=3983
/reviews/black-diamond-distance-1500,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/black-diamond-distance-1500,yes,,decisionScore=100|words=3954
/reviews/ledlenser-neo9r,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ledlenser-neo9r,yes,,decisionScore=100|words=3997
/reviews/biolite-headlamp-800-pro,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/biolite-headlamp-800-pro,yes,,decisionScore=100|words=4056
/reviews/nitecore-nu43,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nitecore-nu43,yes,,decisionScore=100|words=4011
/reviews/amphipod-xinglet,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amphipod-xinglet,yes,,decisionScore=100|words=4014
/reviews/amphipod-xinglet-optic-beam,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amphipod-xinglet-optic-beam,yes,,decisionScore=100|words=3948
/reviews/amphipod-vizlet-led,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amphipod-vizlet-led,yes,,decisionScore=100|words=3962
/reviews/proviz-reflect360-running-vest,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/proviz-reflect360-running-vest,yes,,decisionScore=100|words=4039
/reviews/nathan-lightbender-rx,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nathan-lightbender-rx,yes,,decisionScore=100|words=3979
/reviews/therabody-theragun-pro,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/therabody-theragun-pro,yes,,decisionScore=100|words=4068
/reviews/hyperice-hypervolt-2,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hyperice-hypervolt-2,yes,,decisionScore=100|words=4033
/reviews/triggerpoint-grid-x,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/triggerpoint-grid-x,yes,,decisionScore=100|words=3909
/reviews/triggerpoint-grid-travel,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/triggerpoint-grid-travel,yes,,decisionScore=100|words=3980
/reviews/brazyn-morph,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/brazyn-morph,yes,,decisionScore=100|words=3918
/reviews/blackroll-pro,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/blackroll-pro,yes,,decisionScore=100|words=4060
/reviews/hyperice-normatec-3,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hyperice-normatec-3,yes,,decisionScore=100|words=3950
/reviews/oofos-oolala,Review,"sport-running,sport-recovery",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/oofos-oolala,yes,,decisionScore=100|words=3976
/reviews/cep-the-run-calf-sleeves,Review,"sport-running,sport-recovery",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/cep-the-run-calf-sleeves,yes,,decisionScore=100|words=3939
/reviews/hyperice-vyper-3,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hyperice-vyper-3,yes,,decisionScore=100|words=4058
