URL,page_type,sport,publication_status,quality_status,launch_eligibility,robots,canonical,HTTP_status,in_sitemap,inbound_internal_links,reason
/products/tifosi-rail,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tifosi-rail,,no,2,soft_gated_category:sunglasses
/products/tifosi-vogel,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tifosi-vogel,,no,1,soft_gated_category:sunglasses
/products/topo-athletic-phantom-3,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/topo-athletic-phantom-3,200,yes,1,decisionScore=100
/products/topo-athletic-specter-2,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/topo-athletic-specter-2,200,yes,1,decisionScore=100
/products/topo-athletic-terraventure-5,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/topo-athletic-terraventure-5,200,yes,1,decisionScore=100
/products/tracksmith-brighton-ls-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tracksmith-brighton-ls-men,,no,1,soft_gated_category:running-clothing
/products/tracksmith-session-short-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tracksmith-session-short-men,,no,2,soft_gated_category:running-clothing
/products/tracksmith-session-short-women,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tracksmith-session-short-women,,no,1,soft_gated_category:running-clothing
/products/tracksmith-turnover-tight-women,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tracksmith-turnover-tight-women,,no,1,soft_gated_category:running-clothing
/products/tracksmith-twilight-half-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tracksmith-twilight-half-men,,no,3,soft_gated_category:running-clothing
/products/tracksmith-van-cortlandt-tee-men,Product,running,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/tracksmith-van-cortlandt-tee-men,,no,1,soft_gated_category:running-clothing
/products/triggerpoint-grid-travel,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/triggerpoint-grid-travel,200,yes,1,decisionScore=100
/products/triggerpoint-grid-x,Product,running|recovery|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/triggerpoint-grid-x,200,yes,3,decisionScore=100
/products/tyr-cxt-1,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/tyr-cxt-1,,no,3,vertical_hold:fitness:selective
/products/tyr-cxt-2,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/tyr-cxt-2,,no,4,vertical_hold:fitness:selective
/products/tyr-cxt1-trainer,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/tyr-cxt1-trainer,,no,1,vertical_hold:fitness:selective
/products/ua-charged-commit-4,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/ua-charged-commit-4,,no,1,vertical_hold:fitness:selective
/products/ua-project-rock-bsr-4,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/ua-project-rock-bsr-4,,no,1,vertical_hold:fitness:selective
/products/ua-reign-lifter,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/ua-reign-lifter,,no,1,vertical_hold:fitness:selective
/products/ua-tribase-reign-6,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/ua-tribase-reign-6,,no,3,vertical_hold:fitness:selective
/products/ultimate-direction-adventure-vest,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-adventure-vest,200,yes,1,decisionScore=100
/products/ultimate-direction-body-bottle-500,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-body-bottle-500,200,yes,1,decisionScore=100
/products/ultimate-direction-fastpack-20,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-fastpack-20,200,yes,5,decisionScore=100
/products/ultimate-direction-fastpack-20/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/ultimate-direction-fastpack-20/alternatives,200,yes,0,alternatives_ok
/products/ultimate-direction-fastpack-30,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-fastpack-30,200,yes,2,decisionScore=100
/products/ultimate-direction-fastpack-her-20,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-fastpack-her-20,200,yes,1,decisionScore=100
/products/ultimate-direction-race-belt,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-race-belt,200,yes,3,decisionScore=100
/products/ultimate-direction-race-vest-6,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-race-vest-6,200,yes,5,decisionScore=100
/products/ultimate-direction-ultra-belt,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-ultra-belt,200,yes,1,decisionScore=100
/products/ultimate-direction-utility-bag,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultimate-direction-utility-bag,200,yes,1,decisionScore=100
/products/ultraspire-alpha-6,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultraspire-alpha-6,200,yes,1,decisionScore=100
/products/ultraspire-alpha-6/alternatives,Alternatives,running,published,N/A,INDEXABLE,"index,follow",/products/ultraspire-alpha-6/alternatives,200,yes,0,alternatives_ok
/products/ultraspire-fitted-race-belt-2,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultraspire-fitted-race-belt-2,200,yes,1,decisionScore=100
/products/ultraspire-spry-5,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/ultraspire-spry-5,200,yes,1,decisionScore=100
/products/uswe-pace-8,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/uswe-pace-8,200,yes,1,decisionScore=100
/products/varlion-bourne-padel,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/varlion-bourne-padel,,no,0,vertical_hold:padel:disabled
/products/varlion-lw-carbon-difusor-2026,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/varlion-lw-carbon-difusor-2026,,no,1,vertical_hold:padel:disabled
/products/veloforte-energy-bar,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/veloforte-energy-bar,,no,1,soft_gated_category:nutrition-fuel
/products/veloforte-energy-chews,Product,running|cycling,published,NEEDS_MINOR_WORK,PUBLIC_NOINDEX,"noindex,follow",/products/veloforte-energy-chews,,no,1,soft_gated_category:nutrition-fuel
/products/victor-thruster-k-falcon,Product,badminton,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/victor-thruster-k-falcon,,no,0,vertical_hold:sport-badminton:disabled
/products/vivobarefoot-primus-lite-iii,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/vivobarefoot-primus-lite-iii,,no,1,vertical_hold:fitness:selective
/products/wahoo-tickr,Product,running|cycling|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/wahoo-tickr,200,yes,1,decisionScore=100
/products/wahoo-tickr-fit,Product,running|cycling|fitness|hyrox,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/wahoo-tickr-fit,200,yes,2,decisionScore=100
/products/wahoo-tickr-fit/alternatives,Alternatives,running|cycling|fitness|hyrox,published,N/A,INDEXABLE,"index,follow",/products/wahoo-tickr-fit/alternatives,200,yes,0,alternatives_ok
/products/wahoo-tickr-x,Product,running|cycling|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/wahoo-tickr-x,200,yes,1,decisionScore=100
/products/wahoo-trackr,Product,running|cycling|fitness|hyrox,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/wahoo-trackr,200,yes,6,decisionScore=100
/products/wahoo-trackr/alternatives,Alternatives,running|cycling|fitness|hyrox,published,N/A,INDEXABLE,"index,follow",/products/wahoo-trackr/alternatives,200,yes,0,alternatives_ok
/products/waterrower-a1,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/waterrower-a1,,no,1,vertical_hold:fitness:selective
/products/wilson-bela-pro-padel,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-bela-pro-padel,,no,0,vertical_hold:padel:disabled
/products/wilson-bela-pro-v2-2026,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-bela-pro-v2-2026,,no,2,vertical_hold:padel:disabled
/products/wilson-blade-100-v9,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-blade-100-v9,,no,1,vertical_hold:tennis:disabled
/products/wilson-blade-98-v8,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-blade-98-v8,,no,2,vertical_hold:tennis:disabled
/products/wilson-blade-98-v9,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-blade-98-v9,,no,3,vertical_hold:tennis:disabled
/products/wilson-blade-pro-v2-padel-2026,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-blade-pro-v2-padel-2026,,no,1,vertical_hold:padel:disabled
/products/wilson-clash-100-v2,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-clash-100-v2,,no,2,vertical_hold:tennis:disabled
/products/wilson-clash-100-v3,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-clash-100-v3,,no,3,vertical_hold:tennis:disabled
/products/wilson-nxt,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-nxt,,no,0,vertical_hold:tennis:disabled
/products/wilson-padel-overgrip-pack,Product,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-padel-overgrip-pack,,no,1,vertical_hold:padel:disabled
/products/wilson-rush-pro-4-0,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-rush-pro-4-0,,no,1,vertical_hold:tennis:disabled
/products/wilson-rush-pro-5-0,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-rush-pro-5-0,,no,0,vertical_hold:tennis:disabled
/products/wilson-rush-pro-5-padel,Product,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-rush-pro-5-padel,,no,1,vertical_hold:padel:disabled
/products/wilson-rush-pro-ace,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/wilson-rush-pro-ace,,no,1,vertical_hold:tennis:disabled
/products/woodway-curve-trainer,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/woodway-curve-trainer,,no,1,vertical_hold:fitness:selective
/products/wrightsock-coolmesh-ii,Product,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/products/wrightsock-coolmesh-ii,200,yes,1,decisionScore=100
/products/xebex-ski-erg,Product,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/xebex-ski-erg,,no,1,vertical_hold:fitness:selective
/products/xero-prio,Product,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/xero-prio,,no,1,vertical_hold:fitness:selective
/products/yonex-arcsaber-11-pro,Product,badminton,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-arcsaber-11-pro,,no,0,vertical_hold:sport-badminton:disabled
/products/yonex-astrox-88d-pro,Product,badminton,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-astrox-88d-pro,,no,0,vertical_hold:sport-badminton:disabled
/products/yonex-astrox-99-pro,Product,badminton,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-astrox-99-pro,,no,0,vertical_hold:sport-badminton:disabled
/products/yonex-ezone-100-2025,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-ezone-100-2025,,no,3,vertical_hold:tennis:disabled
/products/yonex-ezone-98-2024,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-ezone-98-2024,,no,2,vertical_hold:tennis:disabled
/products/yonex-nanoflare-800-pro,Product,badminton,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-nanoflare-800-pro,,no,0,vertical_hold:sport-badminton:disabled
/products/yonex-power-cushion-eclipsion-5,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-power-cushion-eclipsion-5,,no,0,vertical_hold:tennis:disabled
/products/yonex-power-cushion-sonicage-3,Product,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-power-cushion-sonicage-3,,no,0,vertical_hold:tennis:disabled
/products/yonex-vcore-100-2023,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-vcore-100-2023,,no,2,vertical_hold:tennis:disabled
/products/yonex-vcore-98-2026,Product,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/products/yonex-vcore-98-2026,,no,1,vertical_hold:tennis:disabled
/racket,Sport,racket,published,N/A,PUBLIC_NOINDEX,"noindex,follow",/racket,,no,0,vertical_hub_hold:racket:disabled
/recovery,Sport,recovery,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/recovery,,no,0,sport_not_live:coming-soon
/recreation,Sport,recreation,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/recreation,,no,0,sport_not_live:coming-soon
/reviews,Static,,published,N/A,INDEXABLE,"index,follow",/reviews,200,yes,2,static_trust_or_hub
/reviews/100-percent-s3,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/100-percent-s3,,no,1,content_uniqueness_hold|decisionScore=100|words=3923|quality_not_launch_ready
/reviews/226ers-high-energy-gel,Review,running|cycling,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/226ers-high-energy-gel,,no,1,content_uniqueness_hold|decisionScore=100|words=4023|quality_not_launch_ready
/reviews/2toms-sportshield,Review,running|fitness,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/2toms-sportshield,,no,1,content_uniqueness_hold|decisionScore=100|words=4015|quality_not_launch_ready
/reviews/adidas-adipower-weightlifting-2,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-adipower-weightlifting-2,,no,1,vertical_hold:fitness:selective
/reviews/adidas-adipower-weightlifting-3,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-adipower-weightlifting-3,,no,1,vertical_hold:fitness:selective
/reviews/adidas-adizero-adios-pro-4,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-adizero-adios-pro-4,,no,1,content_uniqueness_hold|decisionScore=100|words=3927|quality_not_launch_ready
/reviews/adidas-adizero-boston-12,Review,running|hyrox,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/adidas-adizero-boston-12,200,yes,1,decisionScore=100|words=3896
/reviews/adidas-adizero-boston-13,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-adizero-boston-13,,no,1,content_uniqueness_hold|decisionScore=100|words=3964|quality_not_launch_ready
/reviews/adidas-adizero-evo-sl,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-adizero-evo-sl,,no,1,content_uniqueness_hold|decisionScore=100|words=3924|quality_not_launch_ready
/reviews/adidas-barricade-13,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-barricade-13,,no,1,vertical_hold:tennis:disabled
/reviews/adidas-courtjam-control-3,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-courtjam-control-3,,no,1,vertical_hold:tennis:disabled
/reviews/adidas-courtquick-padel-women,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-courtquick-padel-women,,no,1,vertical_hold:padel:disabled
/reviews/adidas-courtstabil-padel,Review,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-courtstabil-padel,,no,1,vertical_hold:padel:disabled
/reviews/adidas-crazyquick-boost-padel,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-crazyquick-boost-padel,,no,1,vertical_hold:padel:disabled
/reviews/adidas-crazyquick-boost-padel-women,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-crazyquick-boost-padel-women,,no,1,vertical_hold:padel:disabled
/reviews/adidas-dropset-2,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-dropset-2,,no,1,vertical_hold:fitness:selective
/reviews/adidas-dropset-3,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-dropset-3,,no,1,vertical_hold:fitness:selective
/reviews/adidas-metalbone-2026,Review,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-metalbone-2026,,no,1,vertical_hold:padel:disabled
/reviews/adidas-metalbone-hrd-2026,Review,padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-metalbone-hrd-2026,,no,1,vertical_hold:padel:disabled
/reviews/adidas-own-the-run-short-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-own-the-run-short-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3986|quality_not_launch_ready
/reviews/adidas-own-the-run-tee-men,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-own-the-run-tee-men,,no,1,content_uniqueness_hold|decisionScore=100|words=3920|quality_not_launch_ready
/reviews/adidas-powerlift-5,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-powerlift-5,,no,1,vertical_hold:fitness:selective
/reviews/adidas-rapidmove-adv,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-rapidmove-adv,,no,1,vertical_hold:fitness:selective
/reviews/adidas-solematch-control-2,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-solematch-control-2,,no,1,vertical_hold:tennis:disabled
/reviews/adidas-terrex-agravic-3,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-terrex-agravic-3,,no,1,content_uniqueness_hold|decisionScore=100|words=4004|quality_not_launch_ready
/reviews/adidas-the-total,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/adidas-the-total,,no,1,vertical_hold:fitness:selective
/reviews/adidas-ultraboost-5,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/adidas-ultraboost-5,,no,1,content_uniqueness_hold|decisionScore=100|words=3922|quality_not_launch_ready
/reviews/altra-escalante-4,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/altra-escalante-4,,no,1,content_uniqueness_hold|decisionScore=100|words=3991|quality_not_launch_ready
/reviews/altra-experience-flow,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/altra-experience-flow,,no,1,content_uniqueness_hold|decisionScore=100|words=3932|quality_not_launch_ready
/reviews/altra-lone-peak-8,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/altra-lone-peak-8,,no,1,content_uniqueness_hold|decisionScore=100|words=3973|quality_not_launch_ready
/reviews/altra-paradigm-7,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/altra-paradigm-7,,no,1,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready
/reviews/altra-torin-8,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/altra-torin-8,,no,1,content_uniqueness_hold|decisionScore=100|words=3918|quality_not_launch_ready
/reviews/amazfit-active-2,Review,running|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amazfit-active-2,200,yes,1,decisionScore=100|words=3995
/reviews/amazfit-t-rex-3-pro,Review,running|cycling,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/amazfit-t-rex-3-pro,200,yes,1,decisionScore=100|words=3910
/reviews/amphipod-airflow-lite-belt,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/amphipod-airflow-lite-belt,,no,1,content_uniqueness_hold|decisionScore=100|words=3962|quality_not_launch_ready
/reviews/amphipod-hydraform-ergo-lite-handheld,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/amphipod-hydraform-ergo-lite-handheld,,no,1,content_uniqueness_hold|decisionScore=100|words=4051|quality_not_launch_ready
/reviews/amphipod-vizlet-led,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/amphipod-vizlet-led,,no,1,content_uniqueness_hold|decisionScore=100|words=3962|quality_not_launch_ready
/reviews/amphipod-xinglet,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/amphipod-xinglet,,no,1,content_uniqueness_hold|decisionScore=100|words=4014|quality_not_launch_ready
/reviews/amphipod-xinglet-optic-beam,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/amphipod-xinglet-optic-beam,,no,1,content_uniqueness_hold|decisionScore=100|words=3948|quality_not_launch_ready
/reviews/apple-airpods-4,Review,running|fitness,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/apple-airpods-4,,no,1,content_uniqueness_hold|decisionScore=100|words=4060|quality_not_launch_ready
/reviews/apple-airpods-pro-2,Review,running|fitness,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/apple-airpods-pro-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3971|quality_not_launch_ready
/reviews/apple-watch-series-10,Review,running|fitness|swimming,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-watch-series-10,200,yes,1,decisionScore=100|words=3933
/reviews/apple-watch-ultra-2,Review,running|cycling|swimming|fitness,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/apple-watch-ultra-2,,no,1,content_uniqueness_hold|decisionScore=100|words=3904|quality_not_launch_ready
/reviews/apple-watch-ultra-3,Review,running|cycling|swimming|fitness,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/apple-watch-ultra-3,200,yes,1,decisionScore=100|words=3964
/reviews/asics-core-split-short,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-core-split-short,,no,1,content_uniqueness_hold|decisionScore=100|words=3907|quality_not_launch_ready
/reviews/asics-game-ff-padel,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-game-ff-padel,,no,1,vertical_hold:padel:disabled
/reviews/asics-gel-challenger-15,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-challenger-15,,no,1,vertical_hold:tennis:disabled
/reviews/asics-gel-challenger-court,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-challenger-court,,no,1,vertical_hold:padel:disabled
/reviews/asics-gel-cumulus-27,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-gel-cumulus-27,,no,1,content_uniqueness_hold|decisionScore=100|words=3888|quality_not_launch_ready
/reviews/asics-gel-dedicate-8,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-dedicate-8,,no,1,vertical_hold:tennis:disabled
/reviews/asics-gel-dedicate-8-padel,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-dedicate-8-padel,,no,1,vertical_hold:padel:disabled
/reviews/asics-gel-kayano-32,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-gel-kayano-32,200,yes,1,decisionScore=100|words=3882
/reviews/asics-gel-nimbus-27,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-gel-nimbus-27,,no,1,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready
/reviews/asics-gel-quantum-360-8,Review,fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-quantum-360-8,,no,1,vertical_hold:fitness:selective
/reviews/asics-gel-resolution-9,Review,tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-resolution-9,,no,1,vertical_hold:tennis:disabled
/reviews/asics-gel-resolution-9-clay,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-resolution-9-clay,,no,1,vertical_hold:tennis:disabled
/reviews/asics-gel-resolution-padel,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-gel-resolution-padel,,no,1,vertical_hold:padel:disabled
/reviews/asics-gel-trabuco-13,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-gel-trabuco-13,,no,1,content_uniqueness_hold|decisionScore=100|words=3976|quality_not_launch_ready
/reviews/asics-gt-1000-13,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-gt-1000-13,,no,1,content_uniqueness_hold|decisionScore=100|words=3998|quality_not_launch_ready
/reviews/asics-gt-2000-14,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-gt-2000-14,,no,1,content_uniqueness_hold|decisionScore=100|words=3983|quality_not_launch_ready
/reviews/asics-metaspeed-sky-paris,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-metaspeed-sky-paris,,no,1,content_uniqueness_hold|decisionScore=100|words=3937|quality_not_launch_ready
/reviews/asics-novablast-4,Review,running,published,DUPLICATIVE,PUBLIC_NOINDEX,"noindex,follow",/reviews/asics-novablast-4,,no,1,content_uniqueness_hold|decisionScore=100|words=3910|quality_not_launch_ready
/reviews/asics-novablast-5,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-novablast-5,200,yes,1,decisionScore=100|words=3918
/reviews/asics-novablast-6,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-novablast-6,200,yes,1,decisionScore=100|words=3980
/reviews/asics-solution-speed-ff-3,Review,tennis|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-solution-speed-ff-3,,no,1,vertical_hold:tennis:disabled
/reviews/asics-solution-swift-ff2-padel,Review,padel|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/asics-solution-swift-ff2-padel,,no,1,vertical_hold:padel:disabled
/reviews/asics-superblast-2,Review,running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/asics-superblast-2,200,yes,1,decisionScore=100|words=3852
/reviews/assaultbike-classic,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/assaultbike-classic,,no,1,vertical_hold:fitness:selective
/reviews/assaultbike-elite,Review,fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/reviews/assaultbike-elite,,no,1,vertical_hold:fitness:selective
