URL,type,sport,quality,indexable,canonical,inbound_links,publication_state,launch_disposition,reason
/brands/amphipod,Brand,,N/A,yes,/brands/amphipod,0,published,INDEXABLE,brand_hub_ok
/brands/maurten,Brand,,N/A,yes,/brands/maurten,0,published,INDEXABLE,brand_hub_ok
/brands/science-in-sport,Brand,,N/A,yes,/brands/science-in-sport,0,published,INDEXABLE,brand_hub_ok
/brands/gu-energy,Brand,,N/A,yes,/brands/gu-energy,0,published,INDEXABLE,brand_hub_ok
/brands/precision-fuel-hydration,Brand,,N/A,yes,/brands/precision-fuel-hydration,0,published,INDEXABLE,brand_hub_ok
/brands/skratch-labs,Brand,,N/A,yes,/brands/skratch-labs,0,published,INDEXABLE,brand_hub_ok
/brands/clif-bar,Brand,,N/A,yes,/brands/clif-bar,0,published,INDEXABLE,brand_hub_ok
/brands/neversecond,Brand,,N/A,yes,/brands/neversecond,0,published,INDEXABLE,brand_hub_ok
/brands/high5,Brand,,N/A,yes,/brands/high5,0,published,INDEXABLE,brand_hub_ok
/brands/saltstick,Brand,,N/A,yes,/brands/saltstick,0,published,INDEXABLE,brand_hub_ok
/brands/naak,Brand,,N/A,yes,/brands/naak,0,published,INDEXABLE,brand_hub_ok
/brands/styrkr,Brand,,N/A,yes,/brands/styrkr,0,published,INDEXABLE,brand_hub_ok
/brands/veloforte,Brand,,N/A,yes,/brands/veloforte,0,published,INDEXABLE,brand_hub_ok
/brands/nox,Brand,,N/A,yes,/brands/nox,0,published,INDEXABLE,brand_hub_ok
/brands/bullpadel,Brand,,N/A,yes,/brands/bullpadel,0,published,INDEXABLE,brand_hub_ok
/brands/adidas-padel,Brand,,N/A,yes,/brands/adidas-padel,0,published,INDEXABLE,brand_hub_ok
/brands/head,Brand,,N/A,yes,/brands/head,0,published,INDEXABLE,brand_hub_ok
/brands/wilson,Brand,,N/A,yes,/brands/wilson,0,published,INDEXABLE,brand_hub_ok
/brands/babolat,Brand,,N/A,yes,/brands/babolat,0,published,INDEXABLE,brand_hub_ok
/brands/starvie,Brand,,N/A,yes,/brands/starvie,0,published,INDEXABLE,brand_hub_ok
/brands/kuikma,Brand,,N/A,yes,/brands/kuikma,0,published,INDEXABLE,brand_hub_ok
/brands/varlion,Brand,,N/A,yes,/brands/varlion,0,published,INDEXABLE,brand_hub_ok
/brands/oxdog,Brand,,N/A,yes,/brands/oxdog,0,published,INDEXABLE,brand_hub_ok
/brands/tecnifibre-padel,Brand,,N/A,yes,/brands/tecnifibre-padel,0,published,INDEXABLE,brand_hub_ok
/brands/lok,Brand,,N/A,yes,/brands/lok,0,published,INDEXABLE,brand_hub_ok
/brands/joma,Brand,,N/A,yes,/brands/joma,0,published,INDEXABLE,brand_hub_ok
/brands/yonex,Brand,,N/A,yes,/brands/yonex,0,published,INDEXABLE,brand_hub_ok
/brands/tecnifibre,Brand,,N/A,yes,/brands/tecnifibre,0,published,INDEXABLE,brand_hub_ok
/brands/prince,Brand,,N/A,yes,/brands/prince,0,published,INDEXABLE,brand_hub_ok
/brands/joola,Brand,,N/A,yes,/brands/joola,0,published,INDEXABLE,brand_hub_ok
/brands/asics-racket,Brand,,N/A,yes,/brands/asics-racket,0,published,INDEXABLE,brand_hub_ok
/brands/k-swiss,Brand,,N/A,yes,/brands/k-swiss,0,published,INDEXABLE,brand_hub_ok
/brands/rogue,Brand,,N/A,yes,/brands/rogue,0,published,INDEXABLE,brand_hub_ok
/brands/rep-fitness,Brand,,N/A,yes,/brands/rep-fitness,0,published,INDEXABLE,brand_hub_ok
/brands/powerblock,Brand,,N/A,yes,/brands/powerblock,0,published,INDEXABLE,brand_hub_ok
/brands/nuobell,Brand,,N/A,yes,/brands/nuobell,0,published,INDEXABLE,brand_hub_ok
/brands/bowflex,Brand,,N/A,yes,/brands/bowflex,0,published,INDEXABLE,brand_hub_ok
/brands/concept2,Brand,,N/A,yes,/brands/concept2,0,published,INDEXABLE,brand_hub_ok
/brands/assault-fitness,Brand,,N/A,yes,/brands/assault-fitness,0,published,INDEXABLE,brand_hub_ok
/brands/mirafit,Brand,,N/A,yes,/brands/mirafit,0,published,INDEXABLE,brand_hub_ok
/brands/eleiko,Brand,,N/A,yes,/brands/eleiko,0,published,INDEXABLE,brand_hub_ok
/brands/gornation,Brand,,N/A,yes,/brands/gornation,0,published,INDEXABLE,brand_hub_ok
/brands/gravity-fitness,Brand,,N/A,yes,/brands/gravity-fitness,0,published,INDEXABLE,brand_hub_ok
/brands/reebok,Brand,,N/A,yes,/brands/reebok,0,published,INDEXABLE,brand_hub_ok
/brands/nobull,Brand,,N/A,yes,/brands/nobull,0,published,INDEXABLE,brand_hub_ok
/brands/tyr,Brand,,N/A,yes,/brands/tyr,0,published,INDEXABLE,brand_hub_ok
/brands/blackroll,Brand,,N/A,yes,/brands/blackroll,0,published,INDEXABLE,brand_hub_ok
/brands/pullup-and-dip,Brand,,N/A,yes,/brands/pullup-and-dip,0,published,INDEXABLE,brand_hub_ok
/brands/atx,Brand,,N/A,yes,/brands/atx,0,published,INDEXABLE,brand_hub_ok
/brands/xebex,Brand,,N/A,yes,/brands/xebex,0,published,INDEXABLE,brand_hub_ok
/brands/under-armour,Brand,,N/A,yes,/brands/under-armour,0,published,INDEXABLE,brand_hub_ok
/brands/salming,Brand,,N/A,yes,/brands/salming,0,published,INDEXABLE,brand_hub_ok
/reviews/saucony-peregrine-15,Review,running,LAUNCH_READY,yes,/reviews/saucony-peregrine-15,1,published,INDEXABLE,decisionScore=100|words=3972
/reviews/polar-h10,Review,running|cycling|fitness|hyrox,LAUNCH_READY,yes,/reviews/polar-h10,1,published,INDEXABLE,decisionScore=100|words=3882
/reviews/garmin-hrm-600,Review,running|cycling|fitness|hyrox,LAUNCH_READY,yes,/reviews/garmin-hrm-600,1,published,INDEXABLE,decisionScore=100|words=4003
/reviews/polar-verity-sense,Review,running|fitness|swimming|hyrox,LAUNCH_READY,yes,/reviews/polar-verity-sense,1,published,INDEXABLE,decisionScore=100|words=3897
/reviews/scosche-rhythm-plus-2,Review,running|fitness|hyrox,LAUNCH_READY,yes,/reviews/scosche-rhythm-plus-2,1,published,INDEXABLE,decisionScore=100|words=3938
/reviews/garmin-fenix-8,Review,running|cycling|swimming,LAUNCH_READY,yes,/reviews/garmin-fenix-8,1,published,INDEXABLE,decisionScore=100|words=3913
/reviews/coros-apex-4,Review,running|cycling,LAUNCH_READY,yes,/reviews/coros-apex-4,1,published,INDEXABLE,decisionScore=100|words=3935
/reviews/apple-watch-ultra-3,Review,running|cycling|swimming|fitness,LAUNCH_READY,yes,/reviews/apple-watch-ultra-3,1,published,INDEXABLE,decisionScore=100|words=3964
/reviews/asics-novablast-6,Review,running,LAUNCH_READY,yes,/reviews/asics-novablast-6,1,published,INDEXABLE,decisionScore=100|words=3980
/reviews/asics-novablast-5,Review,running,LAUNCH_READY,yes,/reviews/asics-novablast-5,1,published,INDEXABLE,decisionScore=100|words=3918
/reviews/adidas-adizero-boston-12,Review,running|hyrox,LAUNCH_READY,yes,/reviews/adidas-adizero-boston-12,1,published,INDEXABLE,decisionScore=100|words=3896
/reviews/brooks-ghost-18,Review,running,LAUNCH_READY,yes,/reviews/brooks-ghost-18,1,published,INDEXABLE,decisionScore=100|words=3882
/reviews/hoka-clifton-10,Review,running,LAUNCH_READY,yes,/reviews/hoka-clifton-10,1,published,INDEXABLE,decisionScore=100|words=3872
/reviews/nike-pegasus-42,Review,running,LAUNCH_READY,yes,/reviews/nike-pegasus-42,1,published,INDEXABLE,decisionScore=100|words=3934
/reviews/brooks-glycerin-22,Review,running,LAUNCH_READY,yes,/reviews/brooks-glycerin-22,1,published,INDEXABLE,decisionScore=100|words=3904
/reviews/asics-superblast-2,Review,running,LAUNCH_READY,yes,/reviews/asics-superblast-2,1,published,INDEXABLE,decisionScore=100|words=3852
/reviews/nike-vomero-18,Review,running,LAUNCH_READY,yes,/reviews/nike-vomero-18,1,published,INDEXABLE,decisionScore=100|words=3881
/reviews/saucony-endorphin-speed-5,Review,running,LAUNCH_READY,yes,/reviews/saucony-endorphin-speed-5,1,published,INDEXABLE,decisionScore=100|words=3913
/reviews/nike-vaporfly-4,Review,running,LAUNCH_READY,yes,/reviews/nike-vaporfly-4,1,published,INDEXABLE,decisionScore=100|words=3910
/reviews/asics-gel-kayano-32,Review,running,LAUNCH_READY,yes,/reviews/asics-gel-kayano-32,1,published,INDEXABLE,decisionScore=100|words=3882
/reviews/hoka-bondi-9,Review,running,LAUNCH_READY,yes,/reviews/hoka-bondi-9,1,published,INDEXABLE,decisionScore=100|words=3861
/reviews/hoka-speedgoat-6,Review,running,LAUNCH_READY,yes,/reviews/hoka-speedgoat-6,1,published,INDEXABLE,decisionScore=100|words=3840
/reviews/nike-alphafly-3,Review,running,LAUNCH_READY,yes,/reviews/nike-alphafly-3,1,published,INDEXABLE,decisionScore=100|words=3856
/reviews/garmin-forerunner-970,Review,running|cycling|swimming,LAUNCH_READY,yes,/reviews/garmin-forerunner-970,1,published,INDEXABLE,decisionScore=100|words=3847
/reviews/coros-pace-3,Review,running,LAUNCH_READY,yes,/reviews/coros-pace-3,1,published,INDEXABLE,decisionScore=100|words=3834
/reviews/brooks-adrenaline-gts-25,Review,running,LAUNCH_READY,yes,/reviews/brooks-adrenaline-gts-25,1,published,INDEXABLE,decisionScore=100|words=3871
/reviews/garmin-enduro-3,Review,running|cycling,LAUNCH_READY,yes,/reviews/garmin-enduro-3,1,published,INDEXABLE,decisionScore=100|words=3995
/reviews/garmin-instinct-3,Review,running|cycling,LAUNCH_READY,yes,/reviews/garmin-instinct-3,1,published,INDEXABLE,decisionScore=100|words=3943
/reviews/garmin-vivoactive-6,Review,running|cycling|swimming|fitness,LAUNCH_READY,yes,/reviews/garmin-vivoactive-6,1,published,INDEXABLE,decisionScore=100|words=4006
/reviews/garmin-forerunner-265s,Review,running|cycling|swimming,LAUNCH_READY,yes,/reviews/garmin-forerunner-265s,1,published,INDEXABLE,decisionScore=100|words=3980
/reviews/garmin-epix-pro-gen-2,Review,running|cycling|swimming,LAUNCH_READY,yes,/reviews/garmin-epix-pro-gen-2,1,published,INDEXABLE,decisionScore=100|words=4021
/reviews/coros-pace-4,Review,running|cycling|swimming,LAUNCH_READY,yes,/reviews/coros-pace-4,1,published,INDEXABLE,decisionScore=100|words=3940
/reviews/coros-vertix-2s,Review,running|cycling,LAUNCH_READY,yes,/reviews/coros-vertix-2s,1,published,INDEXABLE,decisionScore=100|words=3969
/reviews/suunto-vertical-2,Review,running|cycling,LAUNCH_READY,yes,/reviews/suunto-vertical-2,1,published,INDEXABLE,decisionScore=100|words=3968
/reviews/suunto-run,Review,running,LAUNCH_READY,yes,/reviews/suunto-run,1,published,INDEXABLE,decisionScore=100|words=3914
/reviews/polar-grit-x2,Review,running|cycling,LAUNCH_READY,yes,/reviews/polar-grit-x2,1,published,INDEXABLE,decisionScore=100|words=3940
/reviews/polar-pacer,Review,running,LAUNCH_READY,yes,/reviews/polar-pacer,1,published,INDEXABLE,decisionScore=100|words=3961
/reviews/apple-watch-series-10,Review,running|fitness|swimming,LAUNCH_READY,yes,/reviews/apple-watch-series-10,1,published,INDEXABLE,decisionScore=100|words=3933
/reviews/samsung-galaxy-watch-ultra,Review,running|cycling|swimming|fitness,LAUNCH_READY,yes,/reviews/samsung-galaxy-watch-ultra,1,published,INDEXABLE,decisionScore=100|words=3960
/reviews/amazfit-t-rex-3-pro,Review,running|cycling,LAUNCH_READY,yes,/reviews/amazfit-t-rex-3-pro,1,published,INDEXABLE,decisionScore=100|words=3910
/reviews/amazfit-active-2,Review,running|fitness,LAUNCH_READY,yes,/reviews/amazfit-active-2,1,published,INDEXABLE,decisionScore=100|words=3995
/reviews/feetures-elite-light-cushion,Review,running,LAUNCH_READY,yes,/reviews/feetures-elite-light-cushion,1,published,INDEXABLE,decisionScore=100|words=3917
/reviews/nathan-streak-reflective-vest,Review,running,LAUNCH_READY,yes,/reviews/nathan-streak-reflective-vest,1,published,INDEXABLE,decisionScore=100|words=3965
/authors/kitletics-editorial,Author,,N/A,yes,/authors/kitletics-editorial,0,published,INDEXABLE,author_ok
/best/running-shoes,Best,running,LAUNCH_READY,yes,/best/running-shoes,1,published,INDEXABLE,contextualDepth=high
/best/daily-trainers,Best,running,LAUNCH_READY,yes,/best/daily-trainers,1,published,INDEXABLE,contextualDepth=high
/best/running-shoes-long-runs,Best,running,LAUNCH_READY,yes,/best/running-shoes-long-runs,1,published,INDEXABLE,contextualDepth=high
/best/max-cushion-running-shoes,Best,running,LAUNCH_READY,yes,/best/max-cushion-running-shoes,1,published,INDEXABLE,contextualDepth=high
/best/tempo-running-shoes,Best,running,LAUNCH_READY,yes,/best/tempo-running-shoes,1,published,INDEXABLE,contextualDepth=high
/best/race-shoes,Best,running,LAUNCH_READY,yes,/best/race-shoes,1,published,INDEXABLE,contextualDepth=high
/best/carbon-plated-running-shoes,Best,running,LAUNCH_READY,yes,/best/carbon-plated-running-shoes,1,published,INDEXABLE,contextualDepth=high
/best/marathon-shoes,Best,running,LAUNCH_READY,yes,/best/marathon-shoes,1,published,INDEXABLE,contextualDepth=high
/best/stability-running-shoes,Best,running,LAUNCH_READY,yes,/best/stability-running-shoes,1,published,INDEXABLE,contextualDepth=high
/best/trail-running-shoes,Best,running,LAUNCH_READY,yes,/best/trail-running-shoes,1,published,INDEXABLE,contextualDepth=high
/best/running-shoes-heavy-runners,Best,running,LAUNCH_READY,yes,/best/running-shoes-heavy-runners,1,published,INDEXABLE,contextualDepth=high
/best/running-shoes-beginners,Best,running,LAUNCH_READY,yes,/best/running-shoes-beginners,1,published,INDEXABLE,contextualDepth=high
/best/running-shoes-wide-feet,Best,running,LAUNCH_READY,yes,/best/running-shoes-wide-feet,1,published,INDEXABLE,contextualDepth=high
/best/running-watches,Best,running,LAUNCH_READY,yes,/best/running-watches,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-beginners,Best,running,LAUNCH_READY,yes,/best/running-watches-beginners,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-marathon,Best,running,LAUNCH_READY,yes,/best/running-watches-marathon,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-trail,Best,running,LAUNCH_READY,yes,/best/running-watches-trail,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-ultra,Best,running,LAUNCH_READY,yes,/best/running-watches-ultra,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-budget,Best,running,LAUNCH_READY,yes,/best/running-watches-budget,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-music,Best,running,LAUNCH_READY,yes,/best/running-watches-music,1,published,INDEXABLE,contextualDepth=high
/best/running-watches-small-wrists,Best,running,LAUNCH_READY,yes,/best/running-watches-small-wrists,1,published,INDEXABLE,contextualDepth=high
/best/heart-rate-monitors-running,Best,running,LAUNCH_READY,yes,/best/heart-rate-monitors-running,1,published,INDEXABLE,contextualDepth=high
/best/heart-rate-monitors-chest-straps,Best,running,LAUNCH_READY,yes,/best/heart-rate-monitors-chest-straps,1,published,INDEXABLE,contextualDepth=high
/best/heart-rate-monitors-intervals,Best,running,LAUNCH_READY,yes,/best/heart-rate-monitors-intervals,1,published,INDEXABLE,contextualDepth=high
/best/running-hydration-vests,Best,running,LAUNCH_READY,yes,/best/running-hydration-vests,1,published,INDEXABLE,contextualDepth=high
/best/running-belts,Best,running,LAUNCH_READY,yes,/best/running-belts,1,published,INDEXABLE,contextualDepth=high
/best/running-packs,Best,running,LAUNCH_READY,yes,/best/running-packs,1,published,INDEXABLE,contextualDepth=high
/best/hydration-vests-trail,Best,running,LAUNCH_READY,yes,/best/hydration-vests-trail,1,published,INDEXABLE,contextualDepth=high
/best/hydration-vests-ultra,Best,running,LAUNCH_READY,yes,/best/hydration-vests-ultra,1,published,INDEXABLE,contextualDepth=high
/best/handheld-running-bottles,Best,running,LAUNCH_READY,yes,/best/handheld-running-bottles,1,published,INDEXABLE,contextualDepth=high
/best/hydration-marathon-training,Best,running,LAUNCH_READY,yes,/best/hydration-marathon-training,1,published,INDEXABLE,contextualDepth=high
/best/running-headphones,Best,running,LAUNCH_READY,yes,/best/running-headphones,1,published,INDEXABLE,contextualDepth=high
/best/running-socks,Best,running,LAUNCH_READY,yes,/best/running-socks,1,published,INDEXABLE,contextualDepth=high
/best/running-shorts,Best,running,LAUNCH_READY,yes,/best/running-shorts,1,published,INDEXABLE,contextualDepth=high
/best/running-jackets,Best,running,LAUNCH_READY,yes,/best/running-jackets,1,published,INDEXABLE,contextualDepth=high
/best/running-rain-jackets,Best,running,LAUNCH_READY,yes,/best/running-rain-jackets,1,published,INDEXABLE,contextualDepth=high
/best/running-tights,Best,running,LAUNCH_READY,yes,/best/running-tights,1,published,INDEXABLE,contextualDepth=high
/best/running-gear-winter,Best,running,LAUNCH_READY,yes,/best/running-gear-winter,1,published,INDEXABLE,contextualDepth=high
/best/running-clothing-hot-weather,Best,running,LAUNCH_READY,yes,/best/running-clothing-hot-weather,1,published,INDEXABLE,contextualDepth=high
/best/running-headlamps,Best,running,LAUNCH_READY,yes,/best/running-headlamps,1,published,INDEXABLE,contextualDepth=high
/best/running-sunglasses,Best,running,LAUNCH_READY,yes,/best/running-sunglasses,1,published,INDEXABLE,contextualDepth=high
/best/running-safety-visibility,Best,running,LAUNCH_READY,yes,/best/running-safety-visibility,1,published,INDEXABLE,contextualDepth=high
/best/running-race-fuel,Best,running,LAUNCH_READY,yes,/best/running-race-fuel,1,published,INDEXABLE,contextualDepth=high
/best/running-recovery-gear,Best,running,LAUNCH_READY,yes,/best/running-recovery-gear,1,published,INDEXABLE,contextualDepth=high
/compare/asics-novablast-6-vs-asics-gel-nimbus-27,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-6-vs-asics-gel-nimbus-27,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-novablast-6-vs-asics-novablast-5,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-6-vs-asics-novablast-5,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-novablast-6-vs-brooks-ghost-18,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-6-vs-brooks-ghost-18,1,published,INDEXABLE,meaningful_decision_page
/compare/brooks-ghost-18-vs-nike-pegasus-42,Comparison,running|running,MEANINGFUL,yes,/compare/brooks-ghost-18-vs-nike-pegasus-42,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-novablast-6-vs-hoka-clifton-10,Comparison,running|running,MEANINGFUL,yes,/compare/asics-novablast-6-vs-hoka-clifton-10,1,published,INDEXABLE,meaningful_decision_page
/compare/saucony-endorphin-speed-5-vs-adidas-adizero-boston-12,Comparison,running|running|hyrox,MEANINGFUL,yes,/compare/saucony-endorphin-speed-5-vs-adidas-adizero-boston-12,1,published,INDEXABLE,meaningful_decision_page
/compare/nike-vaporfly-4-vs-nike-alphafly-3,Comparison,running|running,MEANINGFUL,yes,/compare/nike-vaporfly-4-vs-nike-alphafly-3,1,published,INDEXABLE,meaningful_decision_page
/compare/asics-gel-kayano-32-vs-brooks-adrenaline-gts-25,Comparison,running|running,MEANINGFUL,yes,/compare/asics-gel-kayano-32-vs-brooks-adrenaline-gts-25,1,published,INDEXABLE,meaningful_decision_page
/compare/hoka-speedgoat-6-vs-saucony-peregrine-15,Comparison,running|running,MEANINGFUL,yes,/compare/hoka-speedgoat-6-vs-saucony-peregrine-15,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-forerunner-970-vs-coros-pace-pro,Comparison,running|cycling|swimming|running|cycling,MEANINGFUL,yes,/compare/garmin-forerunner-970-vs-coros-pace-pro,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-forerunner-970-vs-garmin-forerunner-965,Comparison,running|cycling|swimming|running|cycling|swimming,MEANINGFUL,yes,/compare/garmin-forerunner-970-vs-garmin-forerunner-965,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-hrm-pro-plus-vs-polar-h10,Comparison,running|cycling|fitness|running|cycling|fitness|hyrox,MEANINGFUL,yes,/compare/garmin-hrm-pro-plus-vs-polar-h10,1,published,INDEXABLE,meaningful_decision_page
/compare/salomon-adv-skin-12-vs-nathan-vaporair-2,Comparison,running|running,MEANINGFUL,yes,/compare/salomon-adv-skin-12-vs-nathan-vaporair-2,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-fenix-8-vs-garmin-forerunner-970,Comparison,running|cycling|swimming|running|cycling|swimming,MEANINGFUL,yes,/compare/garmin-fenix-8-vs-garmin-forerunner-970,1,published,INDEXABLE,meaningful_decision_page
/compare/coros-apex-4-vs-garmin-fenix-8,Comparison,running|cycling|running|cycling|swimming,MEANINGFUL,yes,/compare/coros-apex-4-vs-garmin-fenix-8,1,published,INDEXABLE,meaningful_decision_page
/compare/coros-pace-4-vs-garmin-forerunner-165,Comparison,running|cycling|swimming|running,MEANINGFUL,yes,/compare/coros-pace-4-vs-garmin-forerunner-165,1,published,INDEXABLE,meaningful_decision_page
/compare/apple-watch-ultra-3-vs-apple-watch-ultra-2,Comparison,running|cycling|swimming|fitness|running|cycling|swimming|fitness,MEANINGFUL,yes,/compare/apple-watch-ultra-3-vs-apple-watch-ultra-2,1,published,INDEXABLE,meaningful_decision_page
/compare/polar-grit-x2-vs-garmin-fenix-8,Comparison,running|cycling|running|cycling|swimming,MEANINGFUL,yes,/compare/polar-grit-x2-vs-garmin-fenix-8,1,published,INDEXABLE,meaningful_decision_page
/compare/suunto-vertical-2-vs-garmin-enduro-3,Comparison,running|cycling|running|cycling,MEANINGFUL,yes,/compare/suunto-vertical-2-vs-garmin-enduro-3,1,published,INDEXABLE,meaningful_decision_page
/compare/coros-pace-pro-vs-coros-pace-4,Comparison,running|cycling|running|cycling|swimming,MEANINGFUL,yes,/compare/coros-pace-pro-vs-coros-pace-4,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-vivoactive-6-vs-garmin-forerunner-165,Comparison,running|cycling|swimming|fitness|running,MEANINGFUL,yes,/compare/garmin-vivoactive-6-vs-garmin-forerunner-165,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-hrm-600-vs-polar-h10,Comparison,running|cycling|fitness|hyrox|running|cycling|fitness|hyrox,MEANINGFUL,yes,/compare/garmin-hrm-600-vs-polar-h10,1,published,INDEXABLE,meaningful_decision_page
/compare/polar-h10-vs-polar-h9,Comparison,running|cycling|fitness|hyrox|running|cycling|fitness|hyrox,MEANINGFUL,yes,/compare/polar-h10-vs-polar-h9,1,published,INDEXABLE,meaningful_decision_page
/compare/wahoo-trackr-vs-polar-h10,Comparison,running|cycling|fitness|hyrox|running|cycling|fitness|hyrox,MEANINGFUL,yes,/compare/wahoo-trackr-vs-polar-h10,1,published,INDEXABLE,meaningful_decision_page
/compare/coros-hrm-vs-polar-verity-sense,Comparison,running|fitness|running|fitness|swimming|hyrox,MEANINGFUL,yes,/compare/coros-hrm-vs-polar-verity-sense,1,published,INDEXABLE,meaningful_decision_page
/compare/garmin-hrm-600-vs-hrm-pro-plus,Comparison,running|cycling|fitness|hyrox|running|cycling|fitness,MEANINGFUL,yes,/compare/garmin-hrm-600-vs-hrm-pro-plus,1,published,INDEXABLE,meaningful_decision_page
/compare/salomon-adv-skin-12-vs-salomon-adv-skin-5,Comparison,running|running,MEANINGFUL,yes,/compare/salomon-adv-skin-12-vs-salomon-adv-skin-5,1,published,INDEXABLE,meaningful_decision_page
/compare/salomon-adv-skin-12-vs-ultimate-direction-race-vest-6,Comparison,running|running,MEANINGFUL,yes,/compare/salomon-adv-skin-12-vs-ultimate-direction-race-vest-6,1,published,INDEXABLE,meaningful_decision_page
/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,Comparison,running|running,MEANINGFUL,yes,/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,1,published,INDEXABLE,meaningful_decision_page
/compare/osprey-duro-6-vs-osprey-dyna-6,Comparison,running|running,MEANINGFUL,yes,/compare/osprey-duro-6-vs-osprey-dyna-6,1,published,INDEXABLE,meaningful_decision_page
/compare/osprey-duro-lt-vs-ultimate-direction-race-vest-6,Comparison,running|running,MEANINGFUL,yes,/compare/osprey-duro-lt-vs-ultimate-direction-race-vest-6,1,published,INDEXABLE,meaningful_decision_page
/compare/flipbelt-classic-vs-naked-running-band,Comparison,running|running,MEANINGFUL,yes,/compare/flipbelt-classic-vs-naked-running-band,1,published,INDEXABLE,meaningful_decision_page
/compare/hydrapak-softflask-speed-500-vs-hydrapak-skyflask-speed-500,Comparison,running|running,MEANINGFUL,yes,/compare/hydrapak-softflask-speed-500-vs-hydrapak-skyflask-speed-500,1,published,INDEXABLE,meaningful_decision_page
/compare/nathan-peak-vs-ultimate-direction-race-belt,Comparison,running|running,MEANINGFUL,yes,/compare/nathan-peak-vs-ultimate-direction-race-belt,1,published,INDEXABLE,meaningful_decision_page
/compare/camelbak-zephyr-pro-vs-camelbak-apex-pro,Comparison,running|running,MEANINGFUL,yes,/compare/camelbak-zephyr-pro-vs-camelbak-apex-pro,1,published,INDEXABLE,meaningful_decision_page
/compare/lululemon-hotty-hot-vs-janji-pace-short,Comparison,running,MEANINGFUL,yes,/compare/lululemon-hotty-hot-vs-janji-pace-short,1,published,INDEXABLE,meaningful_decision_page
/compare/feetures-elite-vs-darn-tough-run,Comparison,running|running,MEANINGFUL,yes,/compare/feetures-elite-vs-darn-tough-run,1,published,INDEXABLE,meaningful_decision_page
/compare/ultimate-direction-fastpack-20-vs-salomon-adv-skin-12,Comparison,running|running,MEANINGFUL,yes,/compare/ultimate-direction-fastpack-20-vs-salomon-adv-skin-12,1,published,INDEXABLE,meaningful_decision_page
/compare/ultimate-direction-fastpack-20-vs-osprey-talon-velocity-20,Comparison,running|running,MEANINGFUL,yes,/compare/ultimate-direction-fastpack-20-vs-osprey-talon-velocity-20,1,published,INDEXABLE,meaningful_decision_page
/compare/black-diamond-distance-22-vs-ultimate-direction-fastpack-20,Comparison,running|running,MEANINGFUL,yes,/compare/black-diamond-distance-22-vs-ultimate-direction-fastpack-20,1,published,INDEXABLE,meaningful_decision_page
/compare/salomon-xa-15-vs-osprey-duro-15,Comparison,running|running,MEANINGFUL,yes,/compare/salomon-xa-15-vs-osprey-duro-15,1,published,INDEXABLE,meaningful_decision_page
/compare/shokz-openrun-pro-2-vs-bose-ultra-open,Comparison,running|cycling|fitness|running|fitness,MEANINGFUL,yes,/compare/shokz-openrun-pro-2-vs-bose-ultra-open,1,published,INDEXABLE,meaningful_decision_page
/compare/shokz-openrun-pro-2-vs-airpods-pro-2,Comparison,running|cycling|fitness|running|fitness,MEANINGFUL,yes,/compare/shokz-openrun-pro-2-vs-airpods-pro-2,1,published,INDEXABLE,meaningful_decision_page
/compare/petzl-swift-rl-vs-petzl-nao-rl,Comparison,running|running,MEANINGFUL,yes,/compare/petzl-swift-rl-vs-petzl-nao-rl,1,published,INDEXABLE,meaningful_decision_page
/compare/petzl-swift-rl-vs-biolite-headlamp-800,Comparison,running|running,MEANINGFUL,yes,/compare/petzl-swift-rl-vs-biolite-headlamp-800,1,published,INDEXABLE,meaningful_decision_page
/compare/black-diamond-spot-400-r-vs-petzl-actik-core,Comparison,running|running,MEANINGFUL,yes,/compare/black-diamond-spot-400-r-vs-petzl-actik-core,1,published,INDEXABLE,meaningful_decision_page
/compare/nathan-streak-vs-proviz-reflect360,Comparison,running|running,MEANINGFUL,yes,/compare/nathan-streak-vs-proviz-reflect360,1,published,INDEXABLE,meaningful_decision_page
/compare/theragun-mini-vs-hypervolt-go-2,Comparison,running|recovery|fitness|running|recovery|fitness,MEANINGFUL,yes,/compare/theragun-mini-vs-hypervolt-go-2,1,published,INDEXABLE,meaningful_decision_page
