URL,type,sport,quality,disposition,publication_state,hold_class,reason
/brands/226ers,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/huma,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/renpho,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/opove,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/rad-roller,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/rumbleroller,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/the-stick,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/2xu,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/timtam,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/brazyn,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/squirrels-nut-butter,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/2toms,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/dirty-girl,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/outdoor-research,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/siux,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/drop-shot,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/royal-padel,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/black-crown,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/dunlop,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/selkirk,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/victor,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/li-ning,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/luxilon,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/solinco,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/strength-shop,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/hydrow,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/sole-fitness,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/horizon-fitness,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/woodway,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/waterrower,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/schwinn,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/lululemon,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/xero-shoes,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/vivobarefoot,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/bear-komplex,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/domyos,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/do-win,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/brands/zeraus,Brand,,BLOCKED,HIDDEN_404,published,brand_not_indexable,brand_hub_not_indexable
/reviews/camelbak-zephyr-pro,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4060|quality_not_launch_ready
/reviews/osprey-dyna-lt,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4060|quality_not_launch_ready
/reviews/osprey-duro-15,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3989|quality_not_launch_ready
/reviews/compressport-ultrun-s-pack,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4039|quality_not_launch_ready
/reviews/ultimate-direction-fastpack-20,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4021|quality_not_launch_ready
/reviews/ultimate-direction-fastpack-her-20,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3946|quality_not_launch_ready
/reviews/ultimate-direction-fastpack-30,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4070|quality_not_launch_ready
/reviews/osprey-talon-velocity-20,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready
/reviews/osprey-tempest-velocity-20,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3933|quality_not_launch_ready
/reviews/osprey-talon-velocity-30,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3944|quality_not_launch_ready
/reviews/black-diamond-distance-15,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3968|quality_not_launch_ready
/reviews/black-diamond-distance-22,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4062|quality_not_launch_ready
/reviews/salomon-xa-15,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3958|quality_not_launch_ready
/reviews/salomon-custom-quiver,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/ultimate-direction-utility-bag,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3978|quality_not_launch_ready
/reviews/nathan-zippered-stash,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3942|quality_not_launch_ready
/reviews/swiftwick-aspire-four,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3915|quality_not_launch_ready
/reviews/drymax-run-lite-mesh,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3975|quality_not_launch_ready
/reviews/wrightsock-coolmesh-ii,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3961|quality_not_launch_ready
/reviews/balega-hidden-comfort,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3990|quality_not_launch_ready
/reviews/shokz-opendots-one,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4005|quality_not_launch_ready
/reviews/beats-fit-pro,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3939|quality_not_launch_ready
/reviews/soundcore-aerofit-2,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4037|quality_not_launch_ready
/reviews/soundcore-sport-x20,Review,running|fitness|hyrox,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready
/reviews/apple-airpods-4,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4060|quality_not_launch_ready
/reviews/osprey-hydraulics-lt-15,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4035|quality_not_launch_ready
/reviews/hydrapak-tube-kit,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4023|quality_not_launch_ready
/reviews/salomon-soft-flask-speed-500,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3978|quality_not_launch_ready
/reviews/ultimate-direction-body-bottle-500,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3924|quality_not_launch_ready
/reviews/nathan-softflask-18oz,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4035|quality_not_launch_ready
/reviews/amphipod-hydraform-ergo-lite-handheld,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4051|quality_not_launch_ready
/reviews/camelbak-quick-grip-chill,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4039|quality_not_launch_ready
/reviews/hydrapak-contour-2l,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3989|quality_not_launch_ready
/reviews/salomon-soft-reservoir-15,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4062|quality_not_launch_ready
/reviews/hydrapak-softflask-500,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3995|quality_not_launch_ready
/reviews/compressport-free-belt-pro,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready
/reviews/amphipod-airflow-lite-belt,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3962|quality_not_launch_ready
/reviews/fitletic-fully-loaded,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3913|quality_not_launch_ready
/reviews/nathan-zipster-lite,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3921|quality_not_launch_ready
/reviews/kiprun-running-belt,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3943|quality_not_launch_ready
/reviews/petzl-nao-rl,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4015|quality_not_launch_ready
/reviews/petzl-actik-core,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3983|quality_not_launch_ready
/reviews/black-diamond-distance-1500,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3954|quality_not_launch_ready
/reviews/ledlenser-neo9r,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3997|quality_not_launch_ready
/reviews/biolite-headlamp-800-pro,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4056|quality_not_launch_ready
/reviews/nitecore-nu43,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4011|quality_not_launch_ready
/reviews/amphipod-xinglet,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4014|quality_not_launch_ready
/reviews/amphipod-xinglet-optic-beam,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3948|quality_not_launch_ready
/reviews/amphipod-vizlet-led,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3962|quality_not_launch_ready
/reviews/proviz-reflect360-running-vest,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4039|quality_not_launch_ready
/reviews/nathan-lightbender-rx,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3979|quality_not_launch_ready
/reviews/therabody-theragun-pro,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4068|quality_not_launch_ready
/reviews/hyperice-hypervolt-2,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4033|quality_not_launch_ready
/reviews/triggerpoint-grid-x,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3909|quality_not_launch_ready
/reviews/triggerpoint-grid-travel,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready
/reviews/brazyn-morph,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3918|quality_not_launch_ready
/reviews/blackroll-pro,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4060|quality_not_launch_ready
/reviews/hyperice-normatec-3,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3950|quality_not_launch_ready
/reviews/oofos-oolala,Review,running|recovery,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3976|quality_not_launch_ready
/reviews/cep-the-run-calf-sleeves,Review,running|recovery,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3939|quality_not_launch_ready
/reviews/hyperice-vyper-3,Review,running|recovery|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4058|quality_not_launch_ready
/reviews/cep-calf-sleeves-3,Review,running|recovery,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3916|quality_not_launch_ready
/reviews/patagonia-houdini-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4012|quality_not_launch_ready
/reviews/brooks-sherpa-7-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3909|quality_not_launch_ready
/reviews/salomon-bonatti-wp-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4032|quality_not_launch_ready
/reviews/salomon-bonatti-wp-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3912|quality_not_launch_ready
/reviews/ciele-gocap-athletics,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3956|quality_not_launch_ready
/reviews/rabbit-fuel-n-fly-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3978|quality_not_launch_ready
/reviews/brooks-chaser-5-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4036|quality_not_launch_ready
/reviews/patagonia-capilene-midweight-zip-men,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4004|quality_not_launch_ready
/reviews/brooks-method-tight-women,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3897|quality_not_launch_ready
/reviews/maurten-drink-mix-320,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4016|quality_not_launch_ready
/reviews/maurten-gel-160,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3967|quality_not_launch_ready
/reviews/maurten-gel-100,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4052|quality_not_launch_ready
/reviews/precision-pf30-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4036|quality_not_launch_ready
/reviews/styrkr-mix90,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3950|quality_not_launch_ready
/reviews/maurten-gel-100-caf-100,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4047|quality_not_launch_ready
/reviews/neversecond-c30-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4040|quality_not_launch_ready
/reviews/sis-beta-fuel-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/maurten-drink-mix-160,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4042|quality_not_launch_ready
/reviews/neversecond-c30-sports-drink,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4047|quality_not_launch_ready
/reviews/oakley-radar-ev-path,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4058|quality_not_launch_ready
/reviews/oakley-sutro-lite,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3926|quality_not_launch_ready
/reviews/oakley-kato,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3960|quality_not_launch_ready
/reviews/oakley-flak-2-0-xl,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3939|quality_not_launch_ready
/reviews/smith-shift-mag,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4025|quality_not_launch_ready
/reviews/julbo-ultimate,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4058|quality_not_launch_ready
/reviews/100-percent-s3,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3923|quality_not_launch_ready
/reviews/body-glide-original,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3900|quality_not_launch_ready
/reviews/squirrels-nut-butter,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready
/reviews/2toms-sportshield,Review,running|fitness,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4015|quality_not_launch_ready
/reviews/smith-attack-mag,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4030|quality_not_launch_ready
/reviews/julbo-rush,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3969|quality_not_launch_ready
/reviews/rudy-project-cutline,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4044|quality_not_launch_ready
/reviews/roka-phantom-air,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4005|quality_not_launch_ready
/reviews/tifosi-rail,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3938|quality_not_launch_ready
/reviews/tifosi-vogel,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4034|quality_not_launch_ready
/reviews/goodr-circle-gs,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3913|quality_not_launch_ready
/reviews/sis-go-isotonic-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3981|quality_not_launch_ready
/reviews/gu-energy-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3957|quality_not_launch_ready
/reviews/gu-roctane-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4040|quality_not_launch_ready
/reviews/spring-energy-awesome-sauce,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4068|quality_not_launch_ready
/reviews/huma-gel-original,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4006|quality_not_launch_ready
/reviews/honey-stinger-organic-energy-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3969|quality_not_launch_ready
/reviews/clif-bloks-energy-chews,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4086|quality_not_launch_ready
/reviews/gu-energy-chews,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3943|quality_not_launch_ready
/reviews/skratch-sport-energy-chews,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4045|quality_not_launch_ready
/reviews/veloforte-energy-chews,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3995|quality_not_launch_ready
/reviews/saltstick-fastchews,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3970|quality_not_launch_ready
/reviews/clif-bar-original,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4027|quality_not_launch_ready
/reviews/naak-ultra-energy-bar,Review,running,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4101|quality_not_launch_ready
/reviews/powerbar-energize,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4029|quality_not_launch_ready
/reviews/sis-beta-fuel-drink,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4021|quality_not_launch_ready
/reviews/tailwind-endurance-fuel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3957|quality_not_launch_ready
/reviews/precision-pf30-drink-mix,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3993|quality_not_launch_ready
/reviews/skratch-sport-hydration-mix,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4039|quality_not_launch_ready
/reviews/precision-ph1500,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3973|quality_not_launch_ready
/reviews/nuun-sport,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4033|quality_not_launch_ready
/reviews/high5-zero,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3980|quality_not_launch_ready
/reviews/saltstick-caps,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3989|quality_not_launch_ready
/reviews/high5-energy-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4013|quality_not_launch_ready
/reviews/226ers-high-energy-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=4023|quality_not_launch_ready
/reviews/enervit-c2-1-carbo-gel,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3931|quality_not_launch_ready
/reviews/styrkr-gel30,Review,running|cycling,DUPLICATIVE,PUBLIC_NOINDEX,published,content_uniqueness_hold,content_uniqueness_hold|decisionScore=100|words=3951|quality_not_launch_ready
