id,severity,gate,url,template,entity,component,issue,rootCause
RQ-00787-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fresh-foam-x-hierro-v9,product,product:new-balance-fresh-foam-x-hierro-v9,body,keyword_stuffing,"Repeated phrase ""balance fresh foam x"" on /products/new-balance-fresh-foam-x-hierro-v9 · 2 surfaces"
RQ-00788-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fresh-foam-x-hierro-v9,product,product:new-balance-fresh-foam-x-hierro-v9,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00789,HIGH,content-sanity,https://kitletics.com/products/new-balance-fresh-foam-x-hierro-v9/alternatives,alternatives,product:new-balance-fresh-foam-x-hierro-v9,body,internal_taxonomy,Catalog field names in rendered copy on /products/new-balance-fresh-foam-x-hierro-v9/alternatives
RQ-00790-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-rebel-v4,product,product:new-balance-fuelcell-rebel-v4,body,keyword_stuffing,"Repeated phrase ""balance fuelcell rebel"" on /products/new-balance-fuelcell-rebel-v4 · 3 surfaces"
RQ-00791,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-rebel-v4/alternatives,alternatives,product:new-balance-fuelcell-rebel-v4,body,duplicate_paragraph,Duplicate paragraph on product:new-balance-fuelcell-rebel-v4
RQ-00793,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-rebel-v4/alternatives,alternatives,product:new-balance-fuelcell-rebel-v4,body,internal_taxonomy,Catalog field names in rendered copy on /products/new-balance-fuelcell-rebel-v4/alternatives
RQ-00794-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-rebel-v5,product,product:new-balance-fuelcell-rebel-v5,body,keyword_stuffing,"Repeated phrase ""balance fuelcell rebel"" on /products/new-balance-fuelcell-rebel-v5 · 2 surfaces"
RQ-00795-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-rebel-v5,product,product:new-balance-fuelcell-rebel-v5,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00796,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-rebel-v5/alternatives,alternatives,product:new-balance-fuelcell-rebel-v5,body,duplicate_paragraph,Duplicate paragraph on product:new-balance-fuelcell-rebel-v5
RQ-00797,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-rebel-v5/alternatives,alternatives,product:new-balance-fuelcell-rebel-v5,body,internal_taxonomy,Catalog field names in rendered copy on /products/new-balance-fuelcell-rebel-v5/alternatives
RQ-00798-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-supercomp-elite-v4,product,product:new-balance-fuelcell-supercomp-elite-v4,body,keyword_stuffing,"Repeated phrase ""balance fuelcell supercomp elite"" on /products/new-balance-fuelcell-supercomp-elite-v4 · 2 surfaces"
RQ-00799-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-supercomp-elite-v4,product,product:new-balance-fuelcell-supercomp-elite-v4,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00800,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-supercomp-elite-v4/alternatives,alternatives,product:new-balance-fuelcell-supercomp-elite-v4,body,duplicate_paragraph,Duplicate paragraph on product:new-balance-fuelcell-supercomp-elite-v4
RQ-00802,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-supercomp-elite-v4/alternatives,alternatives,product:new-balance-fuelcell-supercomp-elite-v4,body,internal_taxonomy,Catalog field names in rendered copy on /products/new-balance-fuelcell-supercomp-elite-v4/alternatives
RQ-00803-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-supercomp-trainer-v3,product,product:new-balance-fuelcell-supercomp-trainer-v3,body,keyword_stuffing,"Repeated phrase ""balance fuelcell supercomp trainer"" on /products/new-balance-fuelcell-supercomp-trainer-v3 · 2 surfaces"
RQ-00804-X,HIGH,cross-surface,https://kitletics.com/products/new-balance-fuelcell-supercomp-trainer-v3,product,product:new-balance-fuelcell-supercomp-trainer-v3,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00805,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-supercomp-trainer-v3/alternatives,alternatives,product:new-balance-fuelcell-supercomp-trainer-v3,body,duplicate_paragraph,Duplicate paragraph on product:new-balance-fuelcell-supercomp-trainer-v3
RQ-00807,HIGH,content-sanity,https://kitletics.com/products/new-balance-fuelcell-supercomp-trainer-v3/alternatives,alternatives,product:new-balance-fuelcell-supercomp-trainer-v3,body,internal_taxonomy,Catalog field names in rendered copy on /products/new-balance-fuelcell-supercomp-trainer-v3/alternatives
RQ-00808-X,HIGH,cross-surface,https://kitletics.com/products/nike-aerobill-cap,product,product:nike-aerobill-cap,body,duplicate_paragraph,Duplicate paragraph on product:nike-aerobill-cap · 2 surfaces
RQ-00809-X,HIGH,cross-surface,https://kitletics.com/products/nike-aerobill-cap,product,product:nike-aerobill-cap,body,keyword_stuffing,"Repeated phrase ""nike aerobill"" on /products/nike-aerobill-cap · 2 surfaces"
RQ-00810-X,HIGH,cross-surface,https://kitletics.com/products/nike-aeroswift-singlet-men,product,product:nike-aeroswift-singlet-men,body,keyword_stuffing,"Repeated phrase ""race belt still needed"" on /products/nike-aeroswift-singlet-men · 2 surfaces"
RQ-00811-X,HIGH,cross-surface,https://kitletics.com/products/nike-aeroswift-singlet-men,product,product:nike-aeroswift-singlet-men,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00812-X,HIGH,cross-surface,https://kitletics.com/products/nike-alphafly-3,product,product:nike-alphafly-3,body,keyword_stuffing,"Repeated phrase ""nike alphafly"" on /products/nike-alphafly-3 · 2 surfaces"
RQ-00813-X,HIGH,cross-surface,https://kitletics.com/products/nike-alphafly-3,product,product:nike-alphafly-3,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00814,HIGH,content-sanity,https://kitletics.com/products/nike-alphafly-3/alternatives,alternatives,product:nike-alphafly-3,body,duplicate_paragraph,Duplicate paragraph on product:nike-alphafly-3
RQ-00815,HIGH,content-sanity,https://kitletics.com/products/nike-alphafly-3/alternatives,alternatives,product:nike-alphafly-3,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-alphafly-3/alternatives
RQ-00816-X,HIGH,cross-surface,https://kitletics.com/products/nike-dri-fit-miler-men,product,product:nike-dri-fit-miler-men,body,keyword_stuffing,"Repeated phrase ""daily tee with wide"" on /products/nike-dri-fit-miler-men · 2 surfaces"
RQ-00817-X,HIGH,cross-surface,https://kitletics.com/products/nike-dri-fit-miler-men,product,product:nike-dri-fit-miler-men,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00818-X,HIGH,cross-surface,https://kitletics.com/products/nike-dri-fit-miler-women,product,product:nike-dri-fit-miler-women,body,duplicate_paragraph,Duplicate paragraph on product:nike-dri-fit-miler-women · 2 surfaces
RQ-00819-X,HIGH,cross-surface,https://kitletics.com/products/nike-dri-fit-miler-women,product,product:nike-dri-fit-miler-women,body,keyword_stuffing,"Repeated phrase ""specific miler patterning for"" on /products/nike-dri-fit-miler-women · 2 surfaces"
RQ-00820-X,HIGH,cross-surface,https://kitletics.com/products/nike-dri-fit-stride-short,product,product:nike-dri-fit-stride-short,body,keyword_stuffing,"Repeated phrase ""varies by length option"" on /products/nike-dri-fit-stride-short · 2 surfaces"
RQ-00821-X,HIGH,cross-surface,https://kitletics.com/products/nike-fast-tight-men,product,product:nike-fast-tight-men,body,duplicate_paragraph,Duplicate paragraph on product:nike-fast-tight-men · 2 surfaces
RQ-00822-X,HIGH,cross-surface,https://kitletics.com/products/nike-fast-tight-men,product,product:nike-fast-tight-men,body,keyword_stuffing,"Repeated phrase ""compression for faster sessions"" on /products/nike-fast-tight-men · 2 surfaces"
RQ-00823-X,HIGH,cross-surface,https://kitletics.com/products/nike-impossibly-light-men,product,product:nike-impossibly-light-men,body,duplicate_paragraph,Duplicate paragraph on product:nike-impossibly-light-men · 2 surfaces
RQ-00824-X,HIGH,cross-surface,https://kitletics.com/products/nike-impossibly-light-men,product,product:nike-impossibly-light-men,body,keyword_stuffing,"Repeated phrase ""windrunner light shell"" on /products/nike-impossibly-light-men · 2 surfaces"
RQ-00825-X,HIGH,cross-surface,https://kitletics.com/products/nike-invincible-3,product,product:nike-invincible-3,body,keyword_stuffing,"Repeated phrase ""nike invincible"" on /products/nike-invincible-3 · 2 surfaces"
RQ-00826-X,HIGH,cross-surface,https://kitletics.com/products/nike-invincible-3,product,product:nike-invincible-3,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00827,HIGH,content-sanity,https://kitletics.com/products/nike-invincible-3/alternatives,alternatives,product:nike-invincible-3,body,duplicate_paragraph,Duplicate paragraph on product:nike-invincible-3
RQ-00828,HIGH,content-sanity,https://kitletics.com/products/nike-invincible-3/alternatives,alternatives,product:nike-invincible-3,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-invincible-3/alternatives
RQ-00829-X,HIGH,cross-surface,https://kitletics.com/products/nike-pegasus-41,product,product:nike-pegasus-41,body,keyword_stuffing,"Repeated phrase ""nike pegasus"" on /products/nike-pegasus-41 · 2 surfaces"
RQ-00830-X,HIGH,cross-surface,https://kitletics.com/products/nike-pegasus-41,product,product:nike-pegasus-41,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00831,HIGH,content-sanity,https://kitletics.com/products/nike-pegasus-41/alternatives,alternatives,product:nike-pegasus-41,body,duplicate_paragraph,Duplicate paragraph on product:nike-pegasus-41
RQ-00832,HIGH,content-sanity,https://kitletics.com/products/nike-pegasus-41/alternatives,alternatives,product:nike-pegasus-41,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-pegasus-41/alternatives
RQ-00833-X,HIGH,cross-surface,https://kitletics.com/products/nike-pegasus-42,product,product:nike-pegasus-42,body,keyword_stuffing,"Repeated phrase ""nike pegasus"" on /products/nike-pegasus-42 · 3 surfaces"
RQ-00834-X,HIGH,cross-surface,https://kitletics.com/products/nike-pegasus-42,product,product:nike-pegasus-42,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00835,HIGH,content-sanity,https://kitletics.com/products/nike-pegasus-42/alternatives,alternatives,product:nike-pegasus-42,body,duplicate_paragraph,Duplicate paragraph on product:nike-pegasus-42
RQ-00837,HIGH,content-sanity,https://kitletics.com/products/nike-pegasus-42/alternatives,alternatives,product:nike-pegasus-42,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-pegasus-42/alternatives
RQ-00838-X,HIGH,cross-surface,https://kitletics.com/products/nike-pegasus-trail-5,product,product:nike-pegasus-trail-5,body,keyword_stuffing,"Repeated phrase ""nike pegasus trail"" on /products/nike-pegasus-trail-5 · 2 surfaces"
RQ-00839-X,HIGH,cross-surface,https://kitletics.com/products/nike-pegasus-trail-5,product,product:nike-pegasus-trail-5,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00840-X,HIGH,cross-surface,https://kitletics.com/products/nike-react-infinity-run-4,product,product:nike-react-infinity-run-4,body,keyword_stuffing,"Repeated phrase ""nike react infinity run"" on /products/nike-react-infinity-run-4 · 3 surfaces"
RQ-00841-X,HIGH,cross-surface,https://kitletics.com/products/nike-react-infinity-run-4,product,product:nike-react-infinity-run-4,body,template_repetition,Scaffold phrases (9) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00842,HIGH,content-sanity,https://kitletics.com/products/nike-react-infinity-run-4/alternatives,alternatives,product:nike-react-infinity-run-4,body,duplicate_paragraph,Duplicate paragraph on product:nike-react-infinity-run-4
RQ-00845,HIGH,content-sanity,https://kitletics.com/products/nike-react-infinity-run-4/alternatives,alternatives,product:nike-react-infinity-run-4,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-react-infinity-run-4/alternatives
RQ-00846-X,HIGH,cross-surface,https://kitletics.com/products/nike-structure-26,product,product:nike-structure-26,body,keyword_stuffing,"Repeated phrase ""nike structure"" on /products/nike-structure-26 · 2 surfaces"
RQ-00847-X,HIGH,cross-surface,https://kitletics.com/products/nike-structure-26,product,product:nike-structure-26,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00848,HIGH,content-sanity,https://kitletics.com/products/nike-structure-26/alternatives,alternatives,product:nike-structure-26,body,duplicate_paragraph,Duplicate paragraph on product:nike-structure-26
RQ-00850,HIGH,content-sanity,https://kitletics.com/products/nike-structure-26/alternatives,alternatives,product:nike-structure-26,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-structure-26/alternatives
RQ-00851-X,HIGH,cross-surface,https://kitletics.com/products/nike-structure-plus,product,product:nike-structure-plus,body,keyword_stuffing,"Repeated phrase ""nike structure plus"" on /products/nike-structure-plus · 2 surfaces"
RQ-00852-X,HIGH,cross-surface,https://kitletics.com/products/nike-structure-plus,product,product:nike-structure-plus,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00853,HIGH,content-sanity,https://kitletics.com/products/nike-structure-plus/alternatives,alternatives,product:nike-structure-plus,body,duplicate_paragraph,Duplicate paragraph on product:nike-structure-plus
RQ-00855,HIGH,content-sanity,https://kitletics.com/products/nike-structure-plus/alternatives,alternatives,product:nike-structure-plus,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-structure-plus/alternatives
RQ-00856-X,HIGH,cross-surface,https://kitletics.com/products/nike-swoosh-medium-support,product,product:nike-swoosh-medium-support,body,duplicate_paragraph,Duplicate paragraph on product:nike-swoosh-medium-support · 2 surfaces
RQ-00857-X,HIGH,cross-surface,https://kitletics.com/products/nike-swoosh-medium-support,product,product:nike-swoosh-medium-support,body,keyword_stuffing,"Repeated phrase ""nike swoosh medium support"" on /products/nike-swoosh-medium-support · 2 surfaces"
RQ-00858-X,HIGH,cross-surface,https://kitletics.com/products/nike-therma-fit-glove,product,product:nike-therma-fit-glove,body,duplicate_paragraph,Duplicate paragraph on product:nike-therma-fit-glove · 2 surfaces
RQ-00859-X,HIGH,cross-surface,https://kitletics.com/products/nike-therma-fit-glove,product,product:nike-therma-fit-glove,body,keyword_stuffing,"Repeated phrase ""glove with reflective accents"" on /products/nike-therma-fit-glove · 2 surfaces"
RQ-00860-X,HIGH,cross-surface,https://kitletics.com/products/nike-vaporfly-4,product,product:nike-vaporfly-4,body,keyword_stuffing,"Repeated phrase ""nike vaporfly"" on /products/nike-vaporfly-4 · 2 surfaces"
RQ-00861-X,HIGH,cross-surface,https://kitletics.com/products/nike-vaporfly-4,product,product:nike-vaporfly-4,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00862,HIGH,content-sanity,https://kitletics.com/products/nike-vaporfly-4/alternatives,alternatives,product:nike-vaporfly-4,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-vaporfly-4/alternatives
RQ-00863-X,HIGH,cross-surface,https://kitletics.com/products/nike-vomero-18,product,product:nike-vomero-18,body,keyword_stuffing,"Repeated phrase ""feel soft underfoot for"" on /products/nike-vomero-18 · 2 surfaces"
RQ-00864-X,HIGH,cross-surface,https://kitletics.com/products/nike-vomero-18,product,product:nike-vomero-18,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00865,HIGH,content-sanity,https://kitletics.com/products/nike-vomero-18/alternatives,alternatives,product:nike-vomero-18,body,internal_taxonomy,Catalog field names in rendered copy on /products/nike-vomero-18/alternatives
RQ-00866-X,HIGH,cross-surface,https://kitletics.com/products/nitecore-nu43,product,product:nitecore-nu43,body,duplicate_paragraph,Duplicate paragraph on product:nitecore-nu43 · 2 surfaces
RQ-00867-X,HIGH,cross-surface,https://kitletics.com/products/nitecore-nu43,product,product:nitecore-nu43,body,keyword_stuffing,"Repeated phrase ""punches above most mid"" on /products/nitecore-nu43 · 2 surfaces"
RQ-00868-X,HIGH,cross-surface,https://kitletics.com/products/nnormal-race-vest,product,product:nnormal-race-vest,body,keyword_stuffing,"Repeated phrase ""minimal profile for fast"" on /products/nnormal-race-vest · 2 surfaces"
RQ-00869-X,HIGH,cross-surface,https://kitletics.com/products/nnormal-race-vest,product,product:nnormal-race-vest,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00870,HIGH,content-sanity,https://kitletics.com/products/nnormal-tomir-02/alternatives,alternatives,product:nnormal-tomir-02,body,duplicate_paragraph,Duplicate paragraph on product:nnormal-tomir-02
RQ-00871,HIGH,content-sanity,https://kitletics.com/products/nnormal-tomir-02/alternatives,alternatives,product:nnormal-tomir-02,body,internal_taxonomy,Catalog field names in rendered copy on /products/nnormal-tomir-02/alternatives
RQ-00872-X,HIGH,cross-surface,https://kitletics.com/products/nuun-sport,product,product:nuun-sport,body,duplicate_paragraph,Duplicate paragraph on product:nuun-sport · 2 surfaces
RQ-00873-X,HIGH,cross-surface,https://kitletics.com/products/nuun-sport,product,product:nuun-sport,body,keyword_stuffing,"Repeated phrase ""portable tubes for travel"" on /products/nuun-sport · 2 surfaces"
RQ-00874-X,HIGH,cross-surface,https://kitletics.com/products/oakley-encoder,product,product:oakley-encoder,body,duplicate_paragraph,Duplicate paragraph on product:oakley-encoder · 2 surfaces
RQ-00875-X,HIGH,cross-surface,https://kitletics.com/products/oakley-encoder,product,product:oakley-encoder,body,keyword_stuffing,"Repeated phrase ""julbo aerolite is the"" on /products/oakley-encoder · 2 surfaces"
RQ-00876-X,HIGH,cross-surface,https://kitletics.com/products/oakley-kato,product,product:oakley-kato,body,duplicate_paragraph,Duplicate paragraph on product:oakley-kato · 2 surfaces
RQ-00877-X,HIGH,cross-surface,https://kitletics.com/products/oakley-kato,product,product:oakley-kato,body,keyword_stuffing,"Repeated phrase ""flexible than photochromic julbo"" on /products/oakley-kato · 2 surfaces"
RQ-00878-X,HIGH,cross-surface,https://kitletics.com/products/oakley-radar-ev-path,product,product:oakley-radar-ev-path,body,duplicate_paragraph,Duplicate paragraph on product:oakley-radar-ev-path · 2 surfaces
RQ-00879-X,HIGH,cross-surface,https://kitletics.com/products/oakley-radar-ev-path,product,product:oakley-radar-ev-path,body,keyword_stuffing,"Repeated phrase ""photochromic options"" on /products/oakley-radar-ev-path · 2 surfaces"
RQ-00880-X,HIGH,cross-surface,https://kitletics.com/products/oakley-sutro-lite,product,product:oakley-sutro-lite,body,duplicate_paragraph,Duplicate paragraph on product:oakley-sutro-lite · 2 surfaces
RQ-00881-X,HIGH,cross-surface,https://kitletics.com/products/oakley-sutro-lite,product,product:oakley-sutro-lite,body,keyword_stuffing,"Repeated phrase ""plus strong road glare"" on /products/oakley-sutro-lite · 2 surfaces"
RQ-00882-X,HIGH,cross-surface,https://kitletics.com/products/odlo-active-warm-eco-bottom-men,product,product:odlo-active-warm-eco-bottom-men,body,duplicate_paragraph,Duplicate paragraph on product:odlo-active-warm-eco-bottom-men · 2 surfaces
RQ-00883-X,HIGH,cross-surface,https://kitletics.com/products/odlo-active-warm-eco-bottom-men,product,product:odlo-active-warm-eco-bottom-men,body,keyword_stuffing,"Repeated phrase ""odlo active warm eco"" on /products/odlo-active-warm-eco-bottom-men · 2 surfaces"
RQ-00884-X,HIGH,cross-surface,https://kitletics.com/products/odlo-active-warm-eco-men,product,product:odlo-active-warm-eco-men,body,duplicate_paragraph,Duplicate paragraph on product:odlo-active-warm-eco-men · 2 surfaces
RQ-00885-X,HIGH,cross-surface,https://kitletics.com/products/odlo-active-warm-eco-men,product,product:odlo-active-warm-eco-men,body,keyword_stuffing,"Repeated phrase ""odlo active warm eco"" on /products/odlo-active-warm-eco-men · 2 surfaces"
RQ-00886-X,HIGH,cross-surface,https://kitletics.com/products/on-cloudmonster-2,product,product:on-cloudmonster-2,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00887,HIGH,content-sanity,https://kitletics.com/products/on-cloudmonster-2/alternatives,alternatives,product:on-cloudmonster-2,body,internal_taxonomy,Catalog field names in rendered copy on /products/on-cloudmonster-2/alternatives
RQ-00888-X,HIGH,cross-surface,https://kitletics.com/products/on-cloudmonster-hyper,product,product:on-cloudmonster-hyper,body,keyword_stuffing,"Repeated phrase ""cloudmonster hyper"" on /products/on-cloudmonster-hyper · 2 surfaces"
RQ-00889-X,HIGH,cross-surface,https://kitletics.com/products/on-cloudmonster-hyper,product,product:on-cloudmonster-hyper,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00890,HIGH,content-sanity,https://kitletics.com/products/on-cloudmonster-hyper/alternatives,alternatives,product:on-cloudmonster-hyper,body,duplicate_paragraph,Duplicate paragraph on product:on-cloudmonster-hyper
RQ-00891,HIGH,content-sanity,https://kitletics.com/products/on-cloudmonster-hyper/alternatives,alternatives,product:on-cloudmonster-hyper,body,internal_taxonomy,Catalog field names in rendered copy on /products/on-cloudmonster-hyper/alternatives
RQ-00892-X,HIGH,cross-surface,https://kitletics.com/products/on-cloudsurfer-2,product,product:on-cloudsurfer-2,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00893,HIGH,content-sanity,https://kitletics.com/products/on-cloudsurfer-2/alternatives,alternatives,product:on-cloudsurfer-2,body,internal_taxonomy,Catalog field names in rendered copy on /products/on-cloudsurfer-2/alternatives
RQ-00894-X,HIGH,cross-surface,https://kitletics.com/products/on-cloudsurfer-next,product,product:on-cloudsurfer-next,body,keyword_stuffing,"Repeated phrase ""cloudsurfer next"" on /products/on-cloudsurfer-next · 2 surfaces"
RQ-00895-X,HIGH,cross-surface,https://kitletics.com/products/on-cloudsurfer-next,product,product:on-cloudsurfer-next,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00896,HIGH,content-sanity,https://kitletics.com/products/on-cloudsurfer-next/alternatives,alternatives,product:on-cloudsurfer-next,body,internal_taxonomy,Catalog field names in rendered copy on /products/on-cloudsurfer-next/alternatives
RQ-00897-X,HIGH,cross-surface,https://kitletics.com/products/on-performance-short-men,product,product:on-performance-short-men,body,duplicate_paragraph,Duplicate paragraph on product:on-performance-short-men · 2 surfaces
RQ-00898-X,HIGH,cross-surface,https://kitletics.com/products/on-performance-short-men,product,product:on-performance-short-men,body,keyword_stuffing,"Repeated phrase ""performance shorts"" on /products/on-performance-short-men · 2 surfaces"
RQ-00899-X,HIGH,cross-surface,https://kitletics.com/products/on-performance-tight-women,product,product:on-performance-tight-women,body,duplicate_paragraph,Duplicate paragraph on product:on-performance-tight-women · 2 surfaces
RQ-00900-X,HIGH,cross-surface,https://kitletics.com/products/on-performance-tight-women,product,product:on-performance-tight-women,body,keyword_stuffing,"Repeated phrase ""performance tights"" on /products/on-performance-tight-women · 2 surfaces"
RQ-00901-X,HIGH,cross-surface,https://kitletics.com/products/on-ultra-vest-pro,product,product:on-ultra-vest-pro,body,keyword_stuffing,"Repeated phrase ""ultra capacity for cold"" on /products/on-ultra-vest-pro · 2 surfaces"
RQ-00902-X,HIGH,cross-surface,https://kitletics.com/products/on-ultra-vest-pro,product,product:on-ultra-vest-pro,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00903-X,HIGH,cross-surface,https://kitletics.com/products/on-weather-jacket-men,product,product:on-weather-jacket-men,body,duplicate_paragraph,Duplicate paragraph on product:on-weather-jacket-men · 2 surfaces
RQ-00904-X,HIGH,cross-surface,https://kitletics.com/products/on-weather-jacket-men,product,product:on-weather-jacket-men,body,keyword_stuffing,"Repeated phrase ""weather jacket"" on /products/on-weather-jacket-men · 2 surfaces"
RQ-00905-X,HIGH,cross-surface,https://kitletics.com/products/oofos-oolala,product,product:oofos-oolala,body,duplicate_paragraph,Duplicate paragraph on product:oofos-oolala · 2 surfaces
RQ-00906-X,HIGH,cross-surface,https://kitletics.com/products/oofos-oolala,product,product:oofos-oolala,body,keyword_stuffing,"Repeated phrase ""running or technical trails"" on /products/oofos-oolala · 2 surfaces"
RQ-00907-X,HIGH,cross-surface,https://kitletics.com/products/oofos-ooriginal,product,product:oofos-ooriginal,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00908-X,HIGH,cross-surface,https://kitletics.com/products/osprey-duro-15,product,product:osprey-duro-15,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00909-X,HIGH,cross-surface,https://kitletics.com/products/osprey-duro-6,product,product:osprey-duro-6,body,keyword_stuffing,"Repeated phrase ""dyna is the women"" on /products/osprey-duro-6 · 2 surfaces"
RQ-00910-X,HIGH,cross-surface,https://kitletics.com/products/osprey-duro-6,product,product:osprey-duro-6,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00911-X,HIGH,cross-surface,https://kitletics.com/products/osprey-duro-lt,product,product:osprey-duro-lt,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00912-X,HIGH,cross-surface,https://kitletics.com/products/osprey-dyna-6,product,product:osprey-dyna-6,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00913-X,HIGH,cross-surface,https://kitletics.com/products/osprey-dyna-lt,product,product:osprey-dyna-lt,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00914-X,HIGH,cross-surface,https://kitletics.com/products/osprey-talon-velocity-20,product,product:osprey-talon-velocity-20,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00915-X,HIGH,cross-surface,https://kitletics.com/products/osprey-talon-velocity-30,product,product:osprey-talon-velocity-30,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00916-X,HIGH,cross-surface,https://kitletics.com/products/osprey-tempest-velocity-20,product,product:osprey-tempest-velocity-20,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00917-X,HIGH,cross-surface,https://kitletics.com/products/patagonia-capilene-cool-daily-men,product,product:patagonia-capilene-cool-daily-men,body,duplicate_paragraph,Duplicate paragraph on product:patagonia-capilene-cool-daily-men · 2 surfaces
RQ-00918-X,HIGH,cross-surface,https://kitletics.com/products/patagonia-capilene-cool-daily-men,product,product:patagonia-capilene-cool-daily-men,body,keyword_stuffing,"Repeated phrase ""patagonia capilene cool daily"" on /products/patagonia-capilene-cool-daily-men · 2 surfaces"
RQ-00919-X,HIGH,cross-surface,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,product:patagonia-capilene-midweight-zip-men,body,duplicate_paragraph,Duplicate paragraph on product:patagonia-capilene-midweight-zip-men · 2 surfaces
RQ-00920-X,HIGH,cross-surface,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,product:patagonia-capilene-midweight-zip-men,body,keyword_stuffing,"Repeated phrase ""patagonia capilene midweight zip"" on /products/patagonia-capilene-midweight-zip-men · 2 surfaces"
